#{"t_start": 1670332135.2368972, "env_id": null}
r,l,t
24.087565,1001,14533.43774
39.564035,1001,14546.652741
38.24726,1001,14560.064749
37.757557,1001,14573.762804
39.516097,1001,14590.811121
38.714448,1001,14604.602793
38.92791,1001,14618.684771
38.140811,1001,14632.880595
38.380165,1001,14650.908771
38.913073,1001,14666.804703
36.73499,1001,14682.52465
38.486796,1001,14698.794844
38.058293,1001,14717.222282
39.24569,1001,14733.114205
38.196861,1001,14748.835996
39.330719,1001,14764.617942
39.393142,1001,14780.971101
39.118065,1001,14794.914742
35.551356,1001,14808.83378
39.05345,1001,14822.675187
37.904708,1001,14838.970939
39.448784,1001,14852.883783
36.961751,1001,14865.952021
40.83947,1001,14879.843114
39.005635,1001,14893.174467
38.380618,1001,14909.968845
37.69359,1001,14923.964233
37.277608,1001,14937.886239
39.700594,1001,14951.151659
31.806188,1001,14967.660635
39.187045,1001,14981.02873
40.133876,1001,14994.544675
38.474929,1001,15008.735136
39.196594,1001,15026.73224
38.51084,1001,15039.857289
40.336599,1001,15053.757393
39.300304,1001,15067.281814
36.844203,1001,15083.748663
38.811906,1001,15097.952872
39.192938,1001,15111.899699
38.542158,1001,15125.292127
38.79541,1001,15141.344986
38.848337,1001,15154.839403
39.728014,1001,15169.273711
39.723055,1001,15182.659228
37.789515,1001,15199.047252
39.469896,1001,15212.923085
38.192301,1001,15226.924929
37.851893,1001,15240.858413
39.12335,1001,15257.13906
36.142364,1001,15270.959344
39.787656,1001,15283.968134
39.184673,1001,15297.933258
38.327391,1001,15313.785979
38.443479,1001,15327.490348
38.496821,1001,15341.69749
1.45864,260,15345.695657
40.310823,1001,15359.360871
38.12062,1001,15375.774245
38.961894,1001,15389.825037
38.776943,1001,15403.933491
38.099599,1001,15417.167601
40.185201,1001,15433.344378
39.863595,1001,15447.517819
39.928089,1001,15461.666861
39.308047,1001,15475.775091
37.480093,1001,15492.279342
39.460699,1001,15506.583491
41.059664,1001,15520.599486
38.795711,1001,15534.863506
37.885265,1001,15550.488372
40.435603,1001,15563.559291
39.978987,1001,15577.076586
39.197922,1001,15590.469059
41.017364,1001,15606.743985
39.525985,1001,15619.965563
37.317045,1001,15633.012946
38.33062,1001,15648.58513
38.069792,1001,15667.174194
40.007212,1001,15682.869831
38.626455,1001,15698.400786
38.189414,1001,15713.817787
40.502173,1001,15729.269131
39.007698,1001,15747.616693
38.669231,1001,15763.07444
38.992064,1001,15778.737115
38.67757,1001,15794.34268
38.774097,1001,15811.660701
38.545944,1001,15825.048812
38.754128,1001,15838.244886
37.72711,1001,15852.182459
40.392034,1001,15868.606117
39.181985,1001,15882.023075
39.473636,1001,15894.90529
40.65188,1001,15907.914192
38.290096,1001,15924.32462
36.004094,1001,15939.838841
39.331367,1001,15954.383058
37.676414,1001,15967.422554
38.749232,1001,15984.625692
40.20404,1001,16000.418517
40.020889,1001,16015.445127
38.965444,1001,16028.92547
38.926882,1001,16045.624848
39.530769,1001,16059.413373
39.677834,1001,16073.399568
39.333203,1001,16086.696136
39.315586,1001,16103.93513
40.849383,1001,16117.107024
39.505056,1001,16130.307036
39.936624,1001,16143.694579
40.648216,1001,16161.56277
39.958747,1001,16175.669502
36.209953,1001,16189.296882
37.22339,1001,16201.875843
36.053352,1001,16219.637678
40.055688,1001,16234.235569
39.596192,1001,16247.636893
39.65172,1001,16261.768217
38.133883,1001,16278.561826
38.314282,1001,16292.471983
39.173131,1001,16306.304984
40.211351,1001,16321.950632
38.699189,1001,16336.823563
38.847433,1001,16354.531023
39.299986,1001,16369.881586
39.846478,1001,16385.132702
38.625839,1001,16400.397853
38.886084,1001,16418.77556
38.234399,1001,16434.169617
40.266443,1001,16450.257827
38.791231,1001,16465.279165
39.460821,1001,16483.777707
38.880184,1001,16499.40192
38.831168,1001,16514.800927
40.723967,1001,16529.380269
39.761121,1001,16547.336939
37.11958,1001,16562.998828
36.77476,1001,16578.486586
8.316003,383,16584.558845
40.665423,1001,16602.301478
38.834211,1001,16617.649591
37.500526,1001,16633.020671
41.362012,1001,16648.547781
40.008191,1001,16663.068989
39.779675,1001,16680.62075
38.726369,1001,16696.204004
38.196269,1001,16711.610251
40.404436,1001,16726.455592
40.243378,1001,16744.452526
39.594681,1001,16759.612629
39.83374,1001,16775.176703
39.976057,1001,16789.906054
39.052434,1001,16807.832315
37.939389,1001,16822.960584
39.02486,1001,16837.834094
39.121,1001,16852.526227
39.819742,1001,16870.057113
39.00484,1001,16885.555019
39.922723,1001,16900.667527
38.280507,1001,16914.941081
40.713939,1001,16931.078708
38.603348,1001,16944.813689
37.231293,1001,16958.896153
39.976823,1001,16971.966569
38.766179,1001,16989.140411
39.228743,1001,17003.289996
40.502195,1001,17017.581829
40.478725,1001,17031.653689
38.338391,1001,17047.89293
39.158542,1001,17062.090899
38.875736,1001,17076.073874
39.916027,1001,17089.823147
39.080412,1001,17105.995146
40.369191,1001,17119.687114
40.479115,1001,17133.307647
