#{"t_start": 1670330980.7083216, "env_id": null}
r,l,t
0.043103,487,3903.741299
0.184333,588,3908.312729
0.263409,908,3915.27696
0.015877,476,3919.329768
0.05489,220,3925.074191
0.104473,223,3927.252023
0.49222,896,3934.237935
0.03513,266,3936.780136
0.042129,383,3939.872255
0.109376,820,3945.855372
0.012494,54,3946.710549
0.018854,73,3947.630608
0.096353,212,3949.506381
0.085295,836,3955.945157
0.02056,535,3963.885062
0.006801,123,3965.189885
0.162747,561,3969.83933
0.287934,458,3973.470922
0.013005,116,3974.76051
0.129988,261,3976.97348
0,218,3978.940485
0.579864,1001,3986.321709
0.024377,130,3987.795068
0.0386,1001,3998.849496
0,72,3999.946738
0.540903,1001,4007.470398
0,171,4009.211561
0.019627,100,4010.48243
0.001061,291,4012.927741
0.074583,301,4015.414556
0.416598,1001,4022.628572
0.070908,1001,4030.159463
0.123258,652,4038.547959
0.008817,101,4039.768367
0.107494,818,4046.12031
0.149568,616,4050.656253
0.014283,29,4051.349918
0.01929,97,4052.582808
0,647,4057.490846
0.107899,532,4061.93841
0.358974,476,4065.868414
0.022773,488,4073.217481
0.109841,191,4074.954395
0.130917,966,4082.147073
0.218523,835,4088.013628
0.038362,88,4089.054189
0.047562,691,4094.070899
0.114812,442,4097.728685
0.038835,228,4099.882875
0.058745,421,4106.835814
0.024625,455,4110.255641
0.20491,510,4114.017653
0.304441,222,4115.990585
0.267307,849,4122.293248
0.116759,502,4126.229743
0.198488,138,4127.580406
0.096029,346,4130.408847
0.007431,172,4132.05049
0.025006,145,4133.572232
0.048511,536,4137.585835
0.156821,785,4146.942174
0.118747,342,4149.702916
0.038302,124,4151.050298
0.056016,444,4154.609335
0.017611,97,4155.848052
0.021772,257,4158.112527
0.178718,173,4159.913569
0.033367,531,4165.051414
0.000673,167,4166.713721
0.083373,268,4169.264413
0.115246,88,4170.373212
0.08878,628,4175.602369
0.104721,1001,4186.972033
0.838324,471,4190.849514
0.119178,258,4193.189682
0.285462,1001,4201.499961
0.031339,129,4203.018119
0.024815,478,4207.273242
0.133262,163,4208.97654
0.058354,331,4211.751004
0.545873,724,4220.753355
0.219996,418,4224.305945
0.244675,1001,4232.495966
0.377022,541,4237.181952
0.058503,539,4241.308583
0.04746,398,4244.785789
0.018092,526,4248.949679
0.18876,896,4259.370659
0.111768,229,4261.350253
0.319315,484,4265.120221
0.111745,397,4268.36108
0.112005,894,4274.91948
0.413215,776,4280.62749
0.183549,532,4284.916834
0.310973,341,4288.145234
0.426131,285,4293.763296
0.026907,273,4296.100988
0.389164,1001,4303.498554
0.004876,214,4305.313192
0.168254,214,4307.142884
0.075494,187,4308.873853
0.05129,334,4311.606554
0.320509,1001,4318.751436
0.305332,1001,4329.132397
0.152172,488,4332.908762
0.1131,194,4334.62034
0.161943,296,4336.909983
0.410563,634,4341.302614
0.01852,632,4345.879193
0.012253,149,4347.300507
0.204458,227,4349.271455
0.478969,834,4355.171462
0.037726,272,4357.488725
0.046699,360,4363.323016
0.007339,187,4364.900006
0.077842,1001,4372.112257
0.044886,157,4373.778366
0.051851,441,4377.165731
0.058935,1001,4383.904509
0.111924,1001,4390.576958
0.135871,52,4394.653738
0.141362,264,4396.811552
0.103841,1001,4403.923041
0.048333,268,4406.405754
0.406099,1001,4413.54904
0.301483,399,4416.672615
0.161236,575,4421.013917
0.19583,630,4429.190728
0.034608,149,4430.606094
0.439692,590,4435.185767
0.265678,215,4437.271969
0.2139,1001,4445.490882
0.372618,1001,4453.343367
0.232432,312,4456.071279
0.122365,492,4461.089174
0.180324,326,4467.33778
0.461247,828,4473.805815
0.187589,600,4479.024622
0.442685,853,4485.79081
0.358805,1001,4493.364657
0.544798,1001,4504.747054
0.351604,514,4509.312996
0.17375,499,4513.941872
0.024954,86,4515.088654
0.030863,300,4517.922801
0.032674,170,4519.931138
0.18308,593,4525.069828
0.36541,1001,4533.499247
0.094379,148,4535.209195
0.105059,1001,4547.15473
0.034056,427,4551.501542
0.178129,726,4557.148428
0,238,4559.166006
0.002968,222,4561.091293
0.098625,268,4563.676217
0.137649,1001,4570.82465
0.254174,370,4573.603238
0.028716,90,4574.579479
0.069146,48,4575.330005
0.550744,709,4583.663601
0.053954,295,4586.009776
0.085668,250,4587.964697
0.527918,1001,4594.879512
0.006145,335,4597.572502
0.284762,1001,4604.527729
0.030145,101,4605.59673
0.273651,1001,4615.804409
0.243878,194,4617.660377
0.382572,1001,4627.861011
0.093645,288,4632.514433
0,158,4635.195
0.202785,589,4642.717383
0.130604,109,4644.847054
0.303406,1001,4656.928063
0.23496,1001,4674.077283
0.030586,312,4678.40087
0.035891,170,4681.054646
0.360187,869,4692.036623
0.112263,222,4695.423153
0.167663,1001,4707.2906
0.124622,158,4709.868142
0.064999,576,4717.110997
0.038803,330,4727.339549
0.061991,195,4730.354886
0.122776,699,4740.043381
0.216499,697,4749.417988
0.13324,1001,4761.856864
0.077238,745,4770.762512
0.032125,1001,4788.543864
0.166621,309,4792.882905
0.22207,1001,4804.931726
0.474151,1001,4816.762716
0.145209,180,4819.550621
0.038984,219,4822.776328
0.335423,1001,4834.46769
0.209383,705,4848.053681
0.4786,1001,4860.01354
1.597053,1001,4872.182037
0.150681,569,4879.707938
0.079331,728,4889.063805
0.081045,570,4901.340666
0.312782,412,4906.578377
0.518815,1001,4918.426635
0.48636,194,4921.496459
0.174003,1001,4934.854244
0.050394,185,4937.787028
0.158786,373,4942.72858
0.048995,1001,4960.095776
0.163899,1001,4971.793341
0.193122,457,4977.459063
0.65341,1001,4989.192938
0.263745,1001,5000.942004
0.095843,168,5008.664206
0.1447,1001,5020.244112
0.146766,269,5024.492945
0.310934,595,5032.275845
0.249479,654,5040.649665
0.291867,766,5049.915432
0.130674,623,5057.513225
0.663804,1001,5074.778389
0.401488,1001,5086.58779
0.155777,1001,5098.216552
0.027763,127,5100.671513
0.496481,1001,5112.81921
0.321561,955,5129.156804
0.204092,965,5140.55802
0.193032,1001,5152.794993
0.517299,1001,5164.656998
0.324769,1001,5181.548028
0.24439,362,5186.502591
0.645415,1001,5198.360168
0.237231,1001,5210.226165
0.042986,146,5212.596178
0.362738,1001,5229.763024
0.387751,1001,5241.559825
0.822155,1001,5253.231742
0.692879,1001,5264.977476
0.275281,1001,5282.066999
0.091768,168,5284.64558
0.22215,727,5293.742439
0.254927,1001,5305.729578
0.315577,1001,5317.720731
0.299368,1001,5329.831874
0.828367,1001,5346.96542
0.664747,1001,5358.521849
0.114637,140,5360.803472
0.204186,520,5370.879456
0.092417,498,5377.981791
0.20864,203,5381.172096
1.413959,1001,5398.589823
0.71123,759,5407.427124
0.443967,982,5418.486568
0.221197,121,5420.539209
0.29129,526,5426.938575
0.259615,617,5435.183946
0.201164,403,5441.099941
0.548937,1001,5458.326276
0.363796,1001,5470.120569
0.029931,223,5473.414948
0.202281,1001,5485.190291
0.486785,1001,5496.883034
0.379888,1001,5513.138593
0.749799,408,5518.208251
0.586514,1001,5529.62084
0.03411,84,5531.220368
0.514621,902,5541.354141
0.31099,1001,5554.2138
0.242737,1001,5570.501145
0.177256,317,5574.708996
0.401202,906,5585.334932
0.499643,1001,5597.215322
0.500965,1001,5608.752272
0.228578,1001,5624.976877
0.316582,384,5629.999732
0.14618,1001,5641.433059
0.45147,1001,5653.326739
0.128864,878,5668.805052
0.394245,704,5677.000272
0.74498,1001,5688.691385
0.244622,681,5696.785025
0.328487,1001,5708.376271
0.308112,1001,5725.065337
0,218,5728.159744
0.53629,1001,5739.860287
0.166749,1001,5751.329925
0.519367,758,5760.402325
0.020484,89,5762.186491
0.463561,799,5776.495728
0.400071,948,5787.711488
0.316769,1001,5799.368202
0.440905,909,5810.031263
0.162561,1001,5821.550879
0.45289,1001,5838.600677
0.465319,171,5841.304134
0.53981,1001,5852.924755
0.439001,1001,5864.72814
0.518687,1001,5881.551042
0.571187,292,5885.367849
0.555489,1001,5896.859127
0.202017,1001,5908.587157
0.889668,1001,5920.300985
0.990924,892,5935.769201
0.135251,496,5942.16767
0.380153,1001,5954.057118
0.524275,1001,5965.757204
0.478161,954,5976.982327
0.839333,1001,5993.647983
0.202904,348,5998.209765
0.452397,370,6003.149526
0.706259,778,6012.2614
0.447892,1001,6023.896591
0.09105,1001,6035.922889
0.439858,648,6048.803737
0.495832,1001,6066.870859
0.418522,1001,6087.001624
0.5403,622,6099.829057
0.07658,377,6108.112833
0.831344,1001,6136.382368
0.762842,1001,6156.340971
1.099672,1001,6176.437121
0.04726,98,6179.650456
0.151378,981,6197.324841
0.937701,1001,6216.070439
0.462573,1001,6228.310896
0.607233,1001,6240.25566
0.264773,1001,6252.653507
0.334947,1001,6269.817099
0.381153,1001,6282.308351
0.410523,1001,6294.401102
0.305848,1001,6306.509098
0.228997,609,6313.945584
0.525124,556,6326.436872
0.130259,1001,6338.751775
0.540042,186,6341.584849
0.541284,1001,6353.68364
0.870187,284,6357.764485
0.21918,1001,6367.248008
1.219227,1001,6377.929276
1.37452,1001,6385.043437
0.38296,593,6389.708943
1.075602,1001,6396.920394
0.555053,1001,6407.544107
0.102797,401,6410.959965
0.644319,1001,6418.261364
1.217752,1001,6425.283001
0.280789,830,6431.528886
0.052171,241,6433.639752
1.362496,1001,6445.03396
0.509865,1001,6452.118959
0.786636,1001,6459.391843
0.219537,1001,6466.951573
0.686566,1001,6477.678273
0.613385,1001,6484.911821
0.442368,1001,6492.289797
0.875788,1001,6499.637037
0.565981,1001,6510.069924
0.490677,551,6514.706027
0.071929,460,6518.170846
0.760316,1001,6525.234357
0.227268,611,6529.777729
0.409099,328,6532.333884
0.639081,1001,6542.520263
0.429266,1001,6549.443719
0.545011,1001,6556.591942
0.905285,1001,6564.222687
0.321191,75,6565.177764
0.96655,1001,6575.327783
0.498197,1001,6582.095774
0.913646,1001,6589.263072
0.006435,203,6591.123047
1.046346,1001,6598.009683
0.486443,1001,6608.390594
0.193783,626,6613.14786
1.202387,451,6616.515446
0.515559,1001,6623.248836
0.638414,1001,6630.608766
1.256594,1001,6640.836601
0.17736,364,6643.651289
0.882442,923,6649.980539
1.468213,1001,6657.272985
0.392227,196,6659.106119
0.652409,1001,6666.17411
0.717057,1001,6676.186035
0.956933,1001,6683.111564
0.695375,1001,6690.114603
0.320796,407,6693.541712
0.204824,155,6695.062625
0.79734,1001,6706.231682
1.50393,1001,6713.221494
0.248631,1001,6720.148369
0.52568,1001,6727.546333
0.241995,75,6728.5365
1.032124,950,6738.521654
1.42158,874,6744.557424
0.563595,441,6747.893813
1.18327,1001,6754.786606
1.194284,1001,6761.755927
0.483849,1001,6772.269294
0.438639,509,6776.073792
0.177375,453,6779.46766
0.36988,1001,6786.478834
0.154659,1001,6793.533434
0.62983,1001,6804.291056
1.059155,1001,6811.209923
1.820723,1001,6818.40999
0.473763,1001,6825.534007
0.392691,362,6828.411804
0.229079,1001,6838.872313
0.925126,617,6843.511942
0.592913,145,6844.932446
0.638926,1001,6851.724219
0.267905,1001,6858.673996
1.020377,1001,6869.628698
0.993603,1001,6876.956913
0.848647,1001,6883.922431
0.720356,1001,6891.123462
0.314112,538,6895.189358
0.51541,1001,6905.413344
0.464504,1001,6912.767988
0.28813,1001,6920.057338
0.776349,1001,6927.012206
1.662804,1001,6937.676939
0.176,468,6941.141937
0.841467,1001,6948.338818
0.918288,1001,6955.444087
0.420683,1001,6962.441514
1.575362,1001,6972.804247
0.679121,980,6980.000635
1.030753,1001,6987.694973
0.403869,1001,6994.721617
0.71302,1001,7005.079438
0.783571,1001,7012.253622
1.296597,1001,7019.536322
1.022704,495,7023.237678
0.602857,1001,7033.601382
0.515293,1001,7040.875198
1.408384,1001,7048.054639
1.899677,1001,7055.329453
1.186267,1001,7066.200441
0.084491,168,7067.816025
0.445078,1001,7075.218643
1.066062,1001,7082.540585
0.811461,1001,7089.743171
0.560477,1001,7100.283406
0.639556,1001,7107.261868
1.507959,1001,7114.793546
1.08823,1001,7121.948207
0.903794,1001,7132.770527
1.135437,1001,7139.830338
0.592142,1001,7146.600641
1.658586,1001,7154.102956
0.44968,1001,7164.994057
1.440488,1001,7172.116943
0.588529,1001,7179.141177
1.093162,1001,7186.291243
1.006678,1001,7193.406513
0.461473,1001,7204.477087
1.034184,1001,7211.527649
0.83702,1001,7219.025486
1.286376,1001,7226.554525
1.548359,986,7236.881128
0.348372,1001,7243.907249
1.045675,1001,7251.179629
0.552918,452,7254.569845
0.71808,1001,7264.889236
0.404044,1001,7272.149711
0.613759,1001,7279.590262
1.317825,917,7286.303318
0.131166,1001,7297.075216
1.471507,1001,7304.274863
0.908818,1001,7311.240865
1.275846,1001,7318.659259
1.438663,1001,7325.692627
1.500342,1001,7336.094314
0.287179,583,7340.399921
1.718338,1001,7347.536144
0.752564,1001,7354.99201
1.61097,1001,7365.414194
0.63755,1001,7373.008884
0.450956,239,7375.046478
1.555193,1001,7382.421269
1.95954,1001,7389.541067
0.848676,1001,7400.14015
1.218702,1001,7407.168967
0.562644,1001,7414.359593
1.602113,1001,7422.079068
1.472658,1001,7432.507311
0.396121,1001,7439.775165
1.196313,1001,7447.084482
1.468832,1001,7454.260458
0.557159,1001,7464.923928
0.709263,1001,7472.075547
0.733502,339,7474.71962
0.493961,1001,7481.950493
0.927615,1001,7489.208532
2.122933,1001,7499.754643
1.394237,1001,7507.113778
1.594371,1001,7514.652307
0.879937,1001,7522.141403
1.228261,773,7531.111802
0.771095,1001,7538.086351
2.203576,1001,7545.065995
0.371747,148,7546.606959
1.374719,1001,7553.932565
1.313686,1001,7564.874925
1.01008,1001,7572.059932
1.826469,1001,7579.118419
1.67076,1001,7586.771835
1.854422,1001,7597.274617
1.044705,1001,7604.652861
1.625614,1001,7611.761112
1.03916,1001,7619.062646
1.105992,1001,7629.817004
1.376787,1001,7637.21011
0.973355,1001,7644.362604
0.965325,1001,7651.585071
1.568563,1001,7662.246268
0.988823,1001,7669.319666
1.585707,1001,7676.576511
0.79877,1001,7683.81274
0.506682,1001,7694.22982
1.676142,1001,7701.220397
1.97182,1001,7708.37177
0.769311,1001,7715.782359
0.831039,1001,7722.924313
1.34584,1001,7733.837029
0.535786,464,7737.275881
2.091962,1001,7744.52748
1.241418,1001,7752.06137
1.508165,1001,7762.417047
1.812543,1001,7769.702204
2.032624,1001,7776.993047
2.017376,1001,7784.52753
1.150877,1001,7794.98121
1.999865,1001,7802.120996
1.276605,1001,7809.201872
1.125855,1001,7816.482856
1.332789,1001,7827.29655
1.302646,1001,7834.270589
1.160736,1001,7841.517371
1.057532,1001,7848.582017
2.044071,1001,7859.187105
1.978191,1001,7866.073972
1.037472,1001,7873.310544
1.779341,1001,7880.498245
2.308491,892,7886.907249
1.27711,1001,7897.269597
1.183081,1001,7904.300792
1.773276,1001,7911.422152
1.32893,1001,7918.522507
0.853656,1001,7929.603973
0.51867,1001,7936.538306
1.487687,1001,7943.678832
0.977458,1001,7950.941977
2.117342,1001,7961.404714
1.568215,1001,7968.611083
0.219933,653,7973.191679
0.931069,1001,7980.481753
0.564722,1001,7990.981129
1.274218,1001,7998.114174
1.934312,1001,8005.182434
0.678732,1001,8012.669793
0.707625,1001,8023.597005
0.817503,1001,8030.689854
0.484634,1001,8037.844074
1.141587,1001,8044.891737
1.785809,906,8051.219165
2.460685,1001,8061.625752
1.992827,1001,8068.847391
2.103141,1001,8075.695215
1.52537,1001,8083.397246
1.539571,1001,8093.847742
2.036767,1001,8100.755838
1.955888,1001,8107.817455
0.546972,1001,8115.191512
1.101547,1001,8125.387939
2.622309,1001,8132.577088
1.495973,1001,8139.795422
2.614264,1001,8146.916883
2.608053,1001,8157.448821
1.948171,1001,8164.315878
1.203729,1001,8171.338884
1.41079,1001,8178.536218
2.250402,1001,8189.275374
1.78588,1001,8196.291095
1.605544,1001,8203.185588
1.55913,1001,8210.405214
1.317776,1001,8220.877279
0.876855,671,8225.91938
2.554272,1001,8233.309811
2.080627,1001,8240.40149
0.776521,1001,8251.124089
0.769304,961,8258.034198
1.548461,1001,8264.906868
0.993072,1001,8271.795733
0.454469,1001,8279.125397
0.848827,1001,8290.466368
1.816549,1001,8297.647702
1.309084,1001,8304.696952
0.906829,850,8310.79948
2.707327,1001,8321.589313
1.49881,1001,8328.450835
2.57284,1001,8335.736135
1.343853,1001,8342.760532
1.429548,1001,8353.412131
1.129795,1001,8360.463691
2.642982,1001,8367.296887
1.514584,1001,8374.405697
1.551225,1001,8385.3193
2.024647,1001,8392.107668
0.857152,1001,8399.088559
2.983849,1001,8405.960737
1.731451,1001,8416.37586
2.193099,1001,8423.529415
1.908621,1001,8430.569629
1.555582,1001,8437.647772
1.512279,1001,8448.342317
1.830752,1001,8455.43498
0.700729,616,8459.846278
1.989719,1001,8466.795559
2.328382,1001,8474.10301
2.012883,1001,8485.430177
0.159033,192,8487.216447
1.98585,880,8493.764106
2.03058,1001,8501.005766
1.656983,903,8507.324688
1.664623,1001,8518.417663
0.967041,1001,8525.505747
1.624931,1001,8532.669485
1.305799,1001,8539.781377
0.93131,1001,8550.594158
2.918681,1001,8558.214297
0.66427,1001,8565.516954
0.999848,1001,8572.590375
0.98794,549,8580.182043
2.162786,1001,8587.734883
2.072627,1001,8594.720247
2.014163,1001,8601.712137
0.556864,1001,8612.268265
1.83074,1001,8619.326075
2.539629,1001,8626.189302
1.672313,1001,8633.247758
1.612531,1001,8640.568341
2.074285,1001,8651.546916
1.9674,1001,8658.877384
1.155056,1001,8665.889656
1.059657,1001,8672.840765
2.130596,1001,8683.439925
2.775696,1001,8690.563468
1.324585,1001,8697.458457
1.687591,1001,8704.56494
2.925698,1001,8715.389606
1.833064,1001,8722.461709
2.653384,1001,8729.796951
2.786438,1001,8737.366282
1.592094,1001,8748.152973
1.253311,1001,8755.256442
2.118182,1001,8762.299029
1.890607,1001,8769.188138
1.755451,1001,8779.764985
1.557497,1001,8787.191585
0.993574,1001,8794.330992
1.424644,1001,8801.899912
1.765044,1001,8812.609649
1.850831,659,8817.228648
1.703494,1001,8824.216849
1.668743,1001,8831.231014
1.176165,1001,8841.814881
1.949297,1001,8848.793687
1.11565,1001,8855.916447
1.180564,1001,8862.753225
1.684713,1001,8869.957734
2.419202,1001,8880.495162
0.917902,1001,8887.697838
2.196222,1001,8894.668525
1.83923,1001,8901.611995
