#{"t_start": 1670331500.1965387, "env_id": null}
r,l,t
36.261576,1001,13116.751652
36.986353,1001,13137.370313
37.668869,1001,13161.994431
36.562286,1001,13182.517779
35.586957,1001,13202.718953
35.132534,1001,13223.177013
34.713254,1001,13247.463985
34.740682,1001,13267.339082
34.475996,1001,13287.408607
35.60039,1001,13311.912243
36.77985,1001,13336.844954
35.80863,1001,13357.509955
27.625351,1001,13378.221742
36.273729,1001,13407.407731
36.928609,1001,13458.356191
37.575291,1001,13481.597622
34.298994,1001,13503.18152
36.723586,1001,13523.372277
35.394412,1001,13547.054675
34.627938,1001,13567.470872
35.997111,1001,13587.990523
27.076523,844,13604.745549
35.295799,1001,13624.976994
34.625011,1001,13648.468847
34.890705,1001,13668.637743
36.178087,1001,13688.764364
35.232825,1001,13708.780289
36.276532,1001,13735.504619
31.448905,1001,13755.775279
36.837347,1001,13775.931478
35.523688,1001,13796.352713
35.73729,1001,13820.014859
36.288242,1001,13839.371563
12.760694,477,13845.789891
31.86247,1001,13860.106842
36.268155,1001,13877.963696
38.066883,1001,13892.674683
35.69496,1001,13907.845683
37.517858,1001,13923.426195
35.828858,1001,13941.326613
35.132598,1001,13956.356646
36.945508,1001,13971.960508
36.436315,1001,13988.082654
33.216404,1001,14006.909813
33.248522,1001,14022.20514
36.275364,1001,14038.19752
31.25529,1001,14055.297896
34.846641,1001,14071.837468
36.680401,1001,14090.381033
34.053529,1001,14106.489954
32.968401,1001,14122.118611
36.780937,1001,14138.539249
36.199839,1001,14156.815649
36.131964,1001,14172.237997
35.448812,1001,14188.16334
37.696759,1001,14203.99556
36.52157,1001,14222.564661
33.99287,1001,14237.865716
37.614664,1001,14254.097296
35.838432,1001,14267.496605
34.60742,1001,14283.130157
36.025983,1001,14296.273063
34.90391,1001,14309.684055
36.465081,1001,14322.660314
36.161219,1001,14338.864076
36.813344,1001,14351.627497
37.601683,1001,14365.304522
35.827238,1001,14380.131497
30.894084,1001,14396.532266
34.270565,1001,14410.193245
35.974613,1001,14423.630687
36.606678,1001,14437.567515
35.382252,1001,14453.699524
35.97197,1001,14466.957208
30.044951,922,14479.68115
34.493044,1001,14493.428625
34.264502,1001,14509.82637
34.803367,1001,14522.589976
36.333601,1001,14536.032878
37.280201,1001,14551.709848
35.112693,1001,14568.908414
36.191905,1001,14583.190553
35.768458,1001,14596.877588
36.343507,1001,14610.600769
34.017873,1001,14627.10649
36.831594,1001,14640.421353
36.81946,1001,14654.109622
34.701807,1001,14668.02823
35.857666,1001,14681.612755
36.248833,1001,14697.329949
36.030667,1001,14710.62072
36.098741,1001,14723.59051
35.505643,1001,14737.731629
37.542961,1001,14753.87376
37.103668,1001,14767.110772
36.165664,1001,14780.906356
37.024727,1001,14794.782274
36.796405,1001,14811.29334
36.374476,1001,14824.205088
35.400038,1001,14837.971047
36.664491,1001,14851.374862
37.601924,1001,14867.353662
36.696052,1001,14880.472193
36.093617,1001,14894.132019
36.818473,1001,14907.563021
35.580236,1001,14924.244368
36.940532,1001,14937.420247
35.11922,1001,14951.079597
37.180459,1001,14964.79239
37.249153,1001,14980.399506
37.142441,1001,14993.365879
37.388896,1001,15006.465524
36.982626,1001,15020.643687
36.887935,1001,15036.963811
37.760342,1001,15050.476512
37.24339,1001,15064.470394
35.667156,1001,15078.029728
34.935629,1001,15094.949991
35.516101,1001,15108.167499
37.000991,1001,15121.807498
35.649593,1001,15134.936988
37.334348,1001,15151.461621
36.886091,1001,15164.837316
37.618444,1001,15177.568367
37.224982,1001,15190.976838
36.341817,1001,15207.341677
34.615992,1001,15221.687122
34.25654,1001,15235.653645
36.771496,1001,15249.713886
27.597236,1001,15266.914607
34.933642,1001,15282.186193
37.67141,1001,15298.031094
31.014373,1001,15313.596332
4.439217,237,15317.736215
35.208836,1001,15336.770477
35.198991,1001,15352.23004
33.875178,1001,15368.129634
31.612047,1001,15383.88058
35.182291,1001,15402.362092
35.398967,1001,15415.826846
35.94816,1001,15429.848759
36.426285,1001,15443.919943
37.402307,1001,15457.867656
37.670423,1001,15474.134862
30.687402,1001,15488.134574
37.98773,1001,15501.232226
36.758081,1001,15515.139012
37.743561,1001,15531.784666
36.525588,1001,15545.486729
36.404336,1001,15559.431584
36.684107,1001,15573.430869
38.372824,1001,15589.886531
36.908304,1001,15603.770266
37.398006,1001,15617.331303
17.198739,555,15624.809716
37.452568,1001,15641.467284
28.558551,1001,15656.53371
29.995117,1001,15670.364002
37.404323,1001,15684.029522
36.801614,1001,15700.650934
35.971929,1001,15713.809322
37.249969,1001,15727.92799
36.967696,1001,15742.022313
34.299313,1001,15758.827501
35.696889,1001,15771.956464
34.240047,1001,15785.022538
35.693126,1001,15799.527829
36.962814,1001,15813.384013
37.974005,1001,15829.459008
36.667781,1001,15843.13906
36.549087,1001,15857.318344
35.586692,1001,15871.14988
35.802595,1001,15887.645833
37.620454,1001,15901.134977
35.93948,1001,15914.334456
38.381074,1001,15928.311408
8.307388,427,15936.975155
35.60828,1001,15950.150576
35.846364,1001,15964.010169
37.57455,1001,15978.329865
39.005466,1001,15995.219637
36.430581,1001,16008.738875
38.229974,1001,16022.650217
31.510465,1001,16036.647872
11.967372,542,16044.197987
37.051056,1001,16060.185991
6.12414,273,16063.910494
36.685696,1001,16077.723793
34.957405,1001,16091.867641
36.424813,1001,16105.68559
28.4555,1001,16122.290087
37.207407,1001,16136.439978
36.782189,1001,16150.36484
37.209478,1001,16164.544885
35.738892,1001,16181.129443
36.601427,1001,16194.116232
37.234728,1001,16207.461787
36.750649,1001,16220.461279
35.952297,1001,16236.497819
31.273121,1001,16249.709199
27.776368,842,16260.803891
36.311454,1001,16274.68035
37.232393,1001,16293.202721
38.22546,1001,16308.983748
37.440692,1001,16324.022352
33.532155,1001,16339.533344
37.510861,1001,16357.599351
36.898701,1001,16372.903919
36.737297,1001,16388.594761
37.029221,1001,16403.656311
36.517906,1001,16422.10543
35.039267,1001,16437.791543
36.372557,1001,16451.25733
35.346511,1001,16464.576616
35.985394,1001,16480.904501
36.359889,1001,16494.850201
38.556802,1001,16507.880543
37.01852,1001,16521.154002
36.753851,1001,16534.080575
37.143742,1001,16550.25364
37.275449,1001,16563.741373
37.840964,1001,16579.425162
36.410238,1001,16593.455436
36.59182,1001,16609.396972
37.324872,1001,16624.141961
35.605826,1001,16639.87698
37.776279,1001,16654.177339
37.085958,1001,16670.890913
38.182177,1001,16684.216027
36.42285,1001,16697.964783
36.843222,1001,16711.576097
36.918039,1001,16728.300225
36.341222,1001,16742.447571
13.322379,426,16748.134879
37.178529,1001,16761.280512
37.096107,1001,16777.220162
35.445714,1001,16792.241541
33.094873,1001,16806.096466
34.781447,1001,16819.812284
37.018336,1001,16832.934346
38.663725,1001,16850.236724
38.225296,1001,16865.06001
35.081229,1001,16878.415329
37.735108,1001,16892.427475
37.291184,1001,16909.060225
37.857896,1001,16922.208408
35.888894,1001,16936.420203
37.090306,1001,16951.416953
37.661714,1001,16969.571499
36.515731,1001,16984.731266
36.670782,1001,17000.412002
34.503114,1001,17015.338186
37.358645,1001,17033.712818
36.847257,1001,17049.211259
33.284287,1001,17064.517813
36.386555,1001,17080.084319
36.189504,1001,17098.247773
37.040948,1001,17113.305252
35.465823,1001,17128.773886
31.426863,1001,17143.90919
36.527163,1001,17160.985068
37.374006,1001,17176.048983
36.092914,1001,17191.513874
36.559138,1001,17207.075862
35.40186,1001,17225.015048
35.14633,1001,17240.511772
36.942875,1001,17255.849879
36.116414,1001,17270.721939
35.829239,1001,17288.297784
35.605525,1001,17302.942934
36.708058,1001,17317.72533
37.280409,1001,17333.070701
35.877847,1001,17350.647066
37.234872,1001,17365.890536
37.620598,1001,17380.58014
36.517859,1001,17395.640272
37.257902,1001,17413.689903
37.218776,1001,17428.667032
37.075492,1001,17443.368995
36.214996,1001,17458.598369
36.710886,1001,17473.614544
36.334988,1001,17491.28123
36.594159,1001,17506.01266
33.030234,1001,17521.553239
36.556008,1001,17536.983309
