#{"t_start": 1670331631.740898, "env_id": null}
r,l,t
3.106189,1001,6489.665616
1.889607,1001,6496.735504
1.651187,1001,6507.529894
2.093698,1001,6515.084063
1.735146,1001,6522.185647
1.775374,1001,6529.241001
1.95144,1001,6539.720751
1.082415,1001,6546.996755
1.851215,1001,6554.658965
3.998368,1001,6561.7152
2.651949,1001,6573.011307
2.647574,1001,6580.29745
1.664193,1001,6587.44957
1.40995,1001,6594.568817
1.401412,1001,6605.152775
1.444391,1001,6612.420923
1.183551,1001,6619.666478
2.225718,1001,6627.444448
2.87914,1001,6638.083527
2.589265,1001,6645.760293
2.115284,1001,6652.846302
2.860903,1001,6659.841221
1.81056,1001,6670.624698
2.985346,1001,6677.759102
2.006671,1001,6684.746652
2.189989,1001,6691.692377
3.364127,1001,6702.657254
2.211718,1001,6710.072665
2.305931,1001,6717.693249
2.917168,1001,6724.765836
2.039736,1001,6735.533502
2.849251,1001,6742.584191
2.52167,1001,6749.565217
2.498433,1001,6756.684872
2.801876,1001,6767.583285
2.206578,1001,6774.833653
3.167366,1001,6782.00216
3.556232,1001,6789.375922
2.534678,1001,6800.49391
2.924938,1001,6807.795795
2.83252,1001,6815.010191
2.185069,1001,6822.261175
2.533156,1001,6832.863667
2.5269,1001,6840.188633
3.091523,1001,6847.58073
1.563672,1001,6855.000011
3.692614,1001,6862.279183
3.814848,1001,6873.183761
2.673654,1001,6880.498331
2.991192,1001,6887.634219
3.713001,1001,6894.647953
4.072639,1001,6905.250909
1.940339,1001,6912.83558
2.626828,1001,6920.091055
2.727991,1001,6927.50339
2.109684,1001,6938.50353
2.580917,1001,6946.045379
2.652387,1001,6953.520569
2.386114,1001,6960.777537
2.710848,1001,6971.704577
2.670571,1001,6979.14432
2.310913,1001,6986.536568
1.829291,1001,6993.558395
4.10878,1001,7004.372908
3.203243,1001,7011.766701
2.997589,1001,7018.830806
1.894995,1001,7026.10288
2.447871,1001,7036.812593
2.510907,1001,7044.040905
4.162667,1001,7051.092703
2.415039,1001,7058.377204
2.324157,1001,7069.259872
2.239441,1001,7077.070652
4.673875,1001,7084.1684
1.754939,1001,7091.157035
2.370517,1001,7101.919541
3.268156,1001,7109.17968
3.324339,1001,7116.45759
3.616575,1001,7123.7801
3.853065,1001,7134.710399
5.493106,1001,7141.966109
1.680256,1001,7149.277765
3.694978,1001,7156.352954
2.61,1001,7167.122886
4.05115,1001,7174.328063
2.838677,1001,7181.657983
2.171271,1001,7188.949261
2.599515,1001,7199.805252
2.086266,1001,7207.123857
3.733534,1001,7214.209414
3.589721,1001,7221.444601
1.027643,1001,7228.68872
3.549453,1001,7239.341813
3.009182,1001,7246.334714
3.570905,1001,7253.313281
2.613329,1001,7260.248487
2.682048,1001,7271.024677
4.667521,1001,7278.626217
3.001184,1001,7285.754913
4.976869,1001,7292.978041
2.582259,1001,7303.744801
3.833389,1001,7310.828967
5.023814,1001,7318.20492
4.506458,1001,7325.245725
3.606169,1001,7335.930634
4.739261,1001,7343.229046
3.710241,1001,7350.35524
2.478638,1001,7357.794321
5.794074,1001,7368.73218
1.901271,1001,7375.75353
3.241343,1001,7383.146762
2.387105,1001,7390.288505
3.669,1001,7400.906672
3.656485,1001,7408.297749
3.082678,1001,7415.472424
2.89587,1001,7422.459625
4.200786,1001,7433.542428
3.08155,1001,7441.00392
3.016112,1001,7448.018421
1.611578,575,7452.252692
3.592184,1001,7459.401994
2.862766,1001,7470.206365
3.831254,1001,7477.469137
3.320238,1001,7484.494499
3.149062,1001,7491.706683
4.185432,1001,7502.363626
4.501327,1001,7509.609809
3.727614,1001,7516.537705
4.979048,1001,7523.520316
3.643113,1001,7534.54428
2.886701,1001,7541.855056
3.677575,1001,7548.846311
3.557296,1001,7555.814398
3.856709,1001,7566.754346
3.967048,1001,7574.046502
2.302773,1001,7581.580131
4.026488,1001,7588.580211
4.265195,1001,7599.434768
6.112368,1001,7606.634239
4.032195,1001,7613.705986
4.044718,1001,7620.763157
4.864181,1001,7632.312716
3.391676,1001,7639.482278
2.62957,1001,7646.550483
4.175001,1001,7653.683599
3.321727,1001,7664.221107
4.005294,1001,7671.619429
3.65606,1001,7678.797009
2.549628,1001,7685.920356
3.893209,1001,7696.572288
4.753328,1001,7704.009597
4.608485,1001,7710.97256
3.305803,1001,7718.054051
5.105751,1001,7728.683394
4.572764,1001,7736.138806
3.26214,1001,7743.221714
5.005069,1001,7750.223124
6.411916,1001,7760.718891
4.287217,1001,7767.824321
2.596583,1001,7775.075769
5.780371,1001,7782.318127
3.375504,1001,7789.617081
4.614587,1001,7800.481067
2.062164,1001,7807.578673
6.773125,1001,7814.612881
3.672363,1001,7821.962502
4.564552,1001,7833.408714
4.509593,1001,7840.629816
3.087155,1001,7848.03174
4.354887,1001,7855.086958
4.996498,1001,7866.533235
4.016655,1001,7873.533996
4.408439,1001,7880.64746
3.899906,1001,7887.820626
2.537959,1001,7898.59144
4.956719,1001,7906.143604
4.926177,1001,7913.509084
5.248804,1001,7920.621082
4.829951,1001,7931.693265
6.14894,1001,7939.041539
2.939128,1001,7946.180807
5.79728,1001,7953.328449
5.086506,1001,7964.247765
6.643097,1001,7971.282482
5.021992,1001,7978.340648
5.044616,1001,7985.386333
3.729513,1001,7996.449179
4.749451,1001,8003.705614
4.561352,1001,8010.766527
5.319637,1001,8017.803096
4.549818,1001,8028.585835
4.171187,1001,8035.695808
7.116007,1001,8042.729715
6.821628,1001,8049.846848
4.961189,1001,8061.127229
5.040768,1001,8068.224039
3.761351,1001,8075.460846
5.079867,1001,8082.96037
2.713328,1001,8093.834701
3.491598,1001,8100.838845
5.382351,1001,8107.8643
4.1445,1001,8114.942468
4.269765,1001,8125.658907
3.871881,1001,8132.992835
4.387523,1001,8140.058648
5.734179,1001,8147.37574
0.883987,388,8150.733885
3.373445,1001,8161.465301
5.328405,1001,8168.552788
6.764403,1001,8175.657527
7.654159,1001,8182.669315
4.932706,1001,8193.611404
5.117406,1001,8200.617027
6.210343,1001,8207.645262
5.572729,1001,8214.788417
5.973252,1001,8225.567506
7.669811,1001,8232.501482
5.182715,1001,8239.630621
5.697932,1001,8246.832504
4.746171,1001,8257.695061
7.780794,1001,8264.564419
5.099442,1001,8271.584979
5.937303,1001,8278.676558
5.928165,1001,8285.981605
5.934518,1001,8295.77462
6.528105,1001,8302.697657
7.414603,1001,8309.714319
4.989469,1001,8316.630279
5.415929,1001,8326.923513
8.465587,1001,8333.629043
6.805487,1001,8340.456558
6.879483,1001,8347.210569
3.439913,1001,8357.19463
7.710214,1001,8364.046274
4.559696,1001,8370.816603
5.20668,1001,8377.63802
6.517779,1001,8387.729844
6.269773,1001,8394.750825
7.331936,1001,8401.506502
4.957632,1001,8408.336856
5.266155,1001,8418.353161
9.208389,1001,8424.902609
6.246181,1001,8431.593912
5.931328,1001,8438.440439
7.122972,1001,8448.495728
6.262212,1001,8455.379018
6.11625,1001,8462.253978
6.92444,1001,8468.927342
6.902534,1001,8479.515864
6.141871,1001,8486.423949
7.93283,1001,8493.059965
5.831867,1001,8499.794757
4.938341,1001,8509.668476
8.271652,1001,8516.41751
7.27946,1001,8523.190825
8.303314,1001,8529.812183
5.570848,1001,8539.740078
8.586987,1001,8546.399515
7.030466,1001,8553.606009
7.865836,1001,8560.294623
11.270033,1001,8569.836752
7.524376,1001,8576.510833
7.445772,1001,8583.334759
7.86679,1001,8590.219933
8.315897,1001,8600.372237
6.836257,1001,8606.989284
5.686001,1001,8613.631478
4.690633,1001,8620.650053
7.935075,1001,8627.552657
3.802052,1001,8637.230797
7.348364,1001,8644.039281
4.274379,1001,8651.069464
5.781294,1001,8657.775221
6.781182,1001,8667.633571
7.918192,1001,8674.253257
6.35377,1001,8680.994847
7.371,1001,8687.91257
8.697557,1001,8697.671693
5.910694,1001,8704.481717
8.271712,1001,8711.397431
9.499434,1001,8718.003267
6.244134,1001,8727.871272
4.67269,1001,8734.725873
7.283362,1001,8741.667954
6.339646,1001,8748.439523
8.835686,1001,8758.799599
6.569908,1001,8765.452742
7.123956,1001,8772.352334
9.23163,1001,8779.423021
10.13006,1001,8789.255787
8.391019,1001,8796.280011
9.005489,1001,8802.922019
4.571364,1001,8809.856536
6.887431,1001,8819.717554
9.276547,1001,8826.494828
7.736008,1001,8833.360284
7.657866,1001,8840.42566
6.02706,1001,8850.576505
9.946783,1001,8857.562855
7.481526,1001,8864.262213
6.893737,1001,8871.089073
