#{"t_start": 1671200084.0731769, "env_id": null}
r,l,t
39.282214,1001,17511.654941
39.015029,1001,17524.388563
39.776569,1001,17548.930556
40.21616,1001,17571.960196
39.621653,1001,17595.429534
39.320194,1001,17618.679837
38.786311,1001,17647.311677
38.79199,1001,17670.635632
38.579212,1001,17694.689726
37.839395,1001,17717.9115
39.047152,1001,17747.234941
38.694026,1001,17773.102192
37.905523,1001,17798.935038
38.69981,1001,17823.091097
38.580276,1001,17852.233777
39.616486,1001,17876.164336
38.861175,1001,17898.558005
38.568975,1001,17922.376524
38.447401,1001,17950.792535
38.615672,1001,17973.268526
38.458779,1001,17995.76453
38.345906,1001,18019.515422
39.462815,1001,18047.20794
39.207444,1001,18070.761581
40.094908,1001,18094.275562
39.836879,1001,18117.631357
38.84582,1001,18145.401561
39.882156,1001,18167.633633
39.016079,1001,18189.809065
39.456098,1001,18213.147841
39.381241,1001,18240.587442
37.965537,1001,18263.716075
39.561702,1001,18284.240078
39.353206,1001,18304.696336
37.901393,1001,18329.278832
40.119525,1001,18349.48545
40.336304,1001,18371.460466
40.296807,1001,18394.138793
39.02758,1001,18414.700403
40.112352,1001,18439.0021
39.46101,1001,18459.723048
39.687144,1001,18480.762908
38.931117,1001,18501.620446
39.360054,1001,18525.793576
38.815706,1001,18547.032258
39.65417,1001,18567.229103
39.375414,1001,18587.601161
39.666907,1001,18611.732702
37.905879,1001,18631.518848
39.929438,1001,18652.894583
39.08492,1001,18673.129238
39.667595,1001,18697.360942
38.876758,1001,18718.025691
38.096664,1001,18738.833776
37.781301,1001,18759.978256
38.157261,1001,18784.231934
39.20943,1001,18805.030354
38.672664,1001,18826.654689
40.044394,1001,18846.938082
38.365393,1001,18872.520803
38.764255,1001,18893.553154
39.910193,1001,18914.64295
40.210017,1001,18935.726629
40.084405,1001,18961.143856
39.771032,1001,18982.015059
39.912495,1001,19003.483844
39.851948,1001,19025.563471
39.038834,1001,19051.102937
38.289396,1001,19071.997412
40.41519,1001,19092.938376
38.625113,1001,19114.498713
38.319148,1001,19140.541201
39.319718,1001,19161.525164
39.519871,1001,19182.561456
39.529093,1001,19204.20309
38.847834,1001,19229.944784
38.940847,1001,19250.764345
39.865604,1001,19272.222677
38.99002,1001,19292.654869
39.305446,1001,19317.482194
39.681274,1001,19338.119871
38.699207,1001,19358.760146
39.136775,1001,19380.568306
29.828781,1001,19401.992158
38.828385,1001,19427.035588
38.704315,1001,19447.982298
40.110773,1001,19468.714769
40.029984,1001,19490.123813
39.191181,1001,19515.229798
39.563276,1001,19536.233723
39.640337,1001,19556.93414
40.059231,1001,19577.87596
39.61518,1001,19602.829335
38.171102,1001,19622.61831
38.809429,1001,19642.797078
39.826022,1001,19663.43278
40.394694,1001,19687.964058
40.384349,1001,19708.755039
38.667735,1001,19729.825182
39.476081,1001,19750.654985
40.504806,1001,19775.878659
40.363438,1001,19796.762313
38.860671,1001,19816.93088
40.486808,1001,19837.662295
40.37238,1001,19862.518657
38.984909,1001,19882.979998
39.996943,1001,19903.343415
39.230886,1001,19924.129788
38.716039,1001,19949.276205
39.007205,1001,19969.528536
40.872969,1001,19990.26631
39.573521,1001,20011.144082
39.212801,1001,20035.891958
39.021045,1001,20056.210915
39.489862,1001,20076.289647
39.645209,1001,20097.882252
39.950278,1001,20122.682236
40.307782,1001,20143.428136
38.596126,1001,20163.423702
40.232193,1001,20183.531082
38.858242,1001,20208.505016
38.251575,1001,20229.058396
39.416909,1001,20249.344293
40.229244,1001,20271.141178
40.069477,1001,20296.263522
40.248735,1001,20317.0549
39.05418,1001,20337.459926
39.694849,1001,20357.912225
40.361658,1001,20378.613687
38.42783,1001,20404.25368
39.980803,1001,20424.761943
39.468382,1001,20445.615692
40.582865,1001,20465.902594
39.371979,1001,20490.595632
40.372086,1001,20510.998682
39.199201,1001,20531.15167
40.017891,1001,20551.51448
40.604943,1001,20575.78108
40.061962,1001,20596.380295
40.600467,1001,20617.540977
40.156193,1001,20638.018578
40.319219,1001,20662.371877
41.012499,1001,20682.71296
39.919637,1001,20702.818476
40.139875,1001,20723.28933
40.018796,1001,20748.140506
40.449108,1001,20768.349103
40.06954,1001,20789.233548
40.432707,1001,20810.249241
40.11351,1001,20835.258828
40.392301,1001,20856.08346
40.875583,1001,20876.50165
39.130585,1001,20896.617326
40.763866,1001,20920.626581
39.900784,1001,20941.242061
39.929972,1001,20961.708215
40.011049,1001,20982.503799
38.953925,1001,21006.524198
39.814086,1001,21026.517339
40.156232,1001,21047.254523
39.385134,1001,21068.223312
40.01231,1001,21090.836877
40.175413,1001,21113.165487
39.623615,1001,21137.654447
39.634421,1001,21162.175471
40.653776,1001,21190.350917
40.627527,1001,21215.261884
39.112583,1001,21239.139182
39.778051,1001,21264.154371
39.852572,1001,21291.529999
40.015382,1001,21315.198014
39.955122,1001,21338.456374
40.500126,1001,21363.111447
40.133505,1001,21386.9982
40.344674,1001,21416.031904
38.938086,1001,21439.799986
40.293806,1001,21463.042029
40.099445,1001,21486.768033
