#{"t_start": 1670333000.179513, "env_id": null}
r,l,t
0,7,1485.472314
0,9,1486.103713
0,10,1486.811571
0,8,1487.379326
0.012238,7,1487.965306
0,8,1488.566949
0.002657,18,1489.268437
0,19,1489.939369
0.014833,11,1490.578564
0,10,1491.190581
0,7,1491.75822
0.00299,9,1492.373395
0,10,1493.017557
0.005088,13,1493.649051
0,9,1494.216334
0,7,1494.775554
0,9,1495.353891
0,8,1496.024427
0.006179,10,1496.586075
0,8,1497.128534
0.00674,8,1497.732098
0.005932,8,1498.277831
0,10,1498.820091
0.003763,9,1499.402822
0,10,1499.962816
0,6,1500.460193
0,9,1501.027424
0,8,1501.640551
0,7,1502.183313
0,11,1502.810956
0.004284,8,1503.374941
0.023181,10,1503.931061
0.004069,9,1504.547537
0.006487,11,1505.081774
0.000746,9,1505.670228
0,12,1506.285525
0,8,1506.821647
0.008429,6,1507.382153
0,9,1507.971454
0.000263,9,1508.468974
0,10,1509.046629
0.002367,7,1509.61252
0.009635,7,1510.225855
0,8,1510.813662
0.000773,7,1511.41525
0,8,1512.006786
0,5,1512.537798
0.001736,8,1513.110269
0,12,1513.712191
0,6,1514.276732
0,8,1514.878682
0,9,1515.414529
0,10,1516.01407
0,7,1516.592978
0,9,1517.14958
0,8,1517.676136
0,8,1518.276695
0,6,1518.81277
0,11,1519.389749
0,6,1519.954744
0.00057,7,1520.514645
0,9,1521.100835
0,9,1521.72001
0,8,1522.290017
0.002699,9,1522.873097
0,10,1523.476084
0.012057,10,1524.049219
0.003053,12,1524.649018
0,17,1525.314022
0,8,1525.8587
0.016976,8,1526.407135
0,7,1526.947151
0,9,1527.572482
0.013734,11,1528.094362
0,7,1528.679495
0,13,1529.284254
0.001429,11,1529.866965
0,9,1530.447434
0,7,1531.018718
0.004848,6,1531.568938
0,7,1532.196066
0,9,1532.752334
0.001067,7,1533.303569
0,9,1533.922456
0.002996,10,1534.469559
0,12,1535.042504
0,6,1535.595659
0,9,1536.145466
0,8,1536.713886
0.001889,7,1537.312605
0,9,1537.837782
0,8,1538.372102
0,12,1539.00042
0.004847,8,1539.546202
0,9,1540.085901
0,15,1540.746939
0,7,1541.23364
0,7,1541.767546
0.007154,10,1542.377866
0.005117,8,1542.963193
0,8,1543.508692
0,9,1544.142893
0.005561,13,1544.750494
0,10,1545.377974
0,11,1546.021917
0,5,1546.609176
0.00221,11,1547.17449
0,14,1547.846699
0,11,1548.470567
0,13,1549.163607
0.00208,10,1549.852901
0.006597,9,1550.507209
0.008849,9,1551.197316
0,8,1551.77263
0,6,1552.335808
0,8,1552.956973
0,10,1553.582096
0.004727,11,1554.254549
0,8,1554.909078
0,9,1555.508956
0.001116,12,1556.089736
0,5,1556.621241
0.003707,10,1557.272773
0,9,1557.868984
0,8,1558.442144
0,11,1558.978538
0.01049,11,1559.610597
0.015799,10,1560.237521
0.009496,11,1560.883872
0.006469,7,1561.465387
0,8,1562.027855
0.00261,6,1562.627343
0.004176,11,1563.427439
0,8,1564.143799
0,7,1564.871608
0,9,1565.554762
0,8,1566.205477
0,12,1566.892384
0,7,1567.455736
0,6,1567.99092
0,5,1568.562587
0,9,1569.176878
0,8,1569.728378
0,7,1570.318745
0,11,1570.940335
0.002867,8,1571.546659
0,7,1572.132348
0.002239,9,1572.712097
0,10,1573.297962
0,6,1573.933687
0,9,1574.506019
0,7,1575.070999
0,9,1575.667771
0,7,1576.210184
0,8,1576.736902
0,5,1577.296831
0.006206,7,1577.831411
0.015243,10,1578.378811
0,6,1578.92248
0,9,1579.525595
0,8,1580.100599
0,12,1580.76761
0,8,1581.439593
0,5,1582.049999
0,8,1582.651703
0,9,1583.291369
0,7,1583.83784
0,6,1584.415585
0,7,1585.044104
0,6,1585.692769
0,10,1586.280762
0.008613,9,1586.835072
0,10,1587.35857
0,8,1587.878681
0.002141,9,1588.440387
0.002931,11,1588.949755
0,6,1589.52725
0,6,1590.040224
0,10,1590.699391
0,9,1591.345095
0,9,1592.0365
0,8,1592.621896
0,6,1593.190217
0,13,1593.747882
0,11,1598.066673
0,11,1598.646202
0,6,1599.152651
0.020259,12,1599.698548
0,6,1600.218841
0,7,1600.724787
0,17,1601.312027
0,10,1601.87963
0.010346,5,1602.37439
0,9,1602.902966
0.00837,9,1603.447616
0,14,1603.993548
0,8,1604.55647
0.005905,9,1605.17732
0,8,1605.758336
0,5,1606.312711
0,8,1606.844139
0,8,1607.376494
0,8,1607.912086
0,8,1608.455084
0,8,1609.032409
0.006852,8,1609.565166
0,9,1610.127185
0,5,1610.732968
0,5,1611.33261
0,11,1611.988958
0,4,1612.510611
0.002563,11,1613.040813
0,8,1613.607712
0,14,1614.289408
0.002291,11,1614.811918
0,8,1615.313484
0,11,1615.906585
0.001176,11,1616.482198
0,12,1617.106912
0,6,1617.66033
0,9,1618.147485
0,12,1618.735649
0,9,1619.299023
0.001681,9,1619.815362
0,6,1620.309723
0.002516,10,1620.845167
0,11,1621.41017
0,10,1622.039414
0,10,1622.699056
0,7,1623.161581
0,10,1623.774174
0,7,1624.348217
0.005086,9,1624.902133
0,12,1625.42103
0.003503,10,1626.002975
0,5,1626.478012
0,10,1627.018009
0,7,1627.537359
0,9,1628.123301
0,11,1628.698035
0,9,1629.193374
0,9,1629.806437
0,9,1630.330111
0.006607,12,1630.89055
0,8,1631.474257
0,7,1631.971699
0.000595,9,1632.482058
0.002227,10,1633.08174
0,8,1633.627209
0.006409,9,1634.168843
0,8,1634.721266
0,8,1635.283372
0,13,1635.810023
0,9,1636.374807
0,8,1636.916288
0,8,1637.399822
0,8,1637.944559
0,9,1638.503701
0,12,1639.021376
0.006536,8,1639.568995
0,8,1640.121899
0,5,1640.617542
0.003385,9,1641.144761
0,7,1641.695919
0,14,1642.261875
0.001413,13,1642.814125
0.00097,10,1643.329701
0,10,1643.956497
0,9,1644.600131
0,8,1645.193936
0,8,1645.747427
0.00389,11,1646.375734
0.004962,11,1646.925124
0,10,1647.467429
0,10,1647.98256
0,12,1648.567993
0,8,1649.079389
6.3e-05,6,1649.671783
0,10,1650.273668
0.002872,7,1650.887524
0.004568,10,1651.478527
0,10,1652.024585
0.012275,11,1652.595489
0,7,1653.165482
0,8,1653.759846
0,11,1654.342137
0,11,1654.96153
0,7,1655.541016
0,6,1656.154616
0.002345,14,1656.689582
0,5,1657.263404
0.023464,9,1657.867411
0,9,1658.431569
0,8,1658.996735
0,9,1659.541826
0.001475,14,1660.121164
0,10,1660.72129
0,14,1661.351524
0.008326,11,1661.928349
0,7,1662.505744
0,10,1663.105299
0.001496,11,1663.654329
0,8,1664.216858
0,8,1664.787313
0,6,1665.312596
0,9,1665.894759
0,11,1666.471573
0,11,1667.047296
0,8,1667.664968
0.001388,7,1668.223631
0,9,1668.808333
0,9,1669.409266
0.001842,11,1669.973928
0,9,1670.493148
0.004124,8,1671.05119
0,13,1671.657271
0,8,1672.173714
0,9,1672.72993
0,6,1673.237868
0,6,1673.794338
0.003333,10,1674.386048
0.002695,13,1675.03252
0.014508,10,1675.628191
0.002411,6,1676.193437
0,12,1676.782411
0.002244,13,1677.397321
0,6,1677.928313
0,11,1678.555965
0.002735,10,1679.09184
0,10,1679.667747
0.000384,9,1680.252713
0,10,1680.814742
0,9,1681.405133
0,12,1681.994493
0,11,1682.592954
0.010452,11,1683.169191
0,14,1683.751695
0,11,1684.318846
0.002427,10,1684.892792
0,9,1685.483537
0.005635,7,1685.988761
0.000228,12,1686.618473
0,9,1687.165342
0.00649,10,1687.809496
0.002492,10,1688.404753
0,11,1688.98878
0.014191,10,1689.58111
0,6,1690.12963
0,9,1690.692317
0,7,1691.174256
0.001739,11,1691.736343
0.028583,13,1692.384287
0,9,1693.004961
0.005474,11,1693.631202
0,7,1694.157468
0,12,1694.762223
0.001107,8,1695.326495
0,8,1695.883025
0,4,1696.424332
0.013325,13,1697.061283
0,6,1697.612929
0,11,1698.21143
0,12,1698.805468
0,6,1699.396275
0,12,1699.977895
0,9,1700.543584
0,11,1701.216722
0.004874,11,1701.886924
0,7,1702.561777
0.008864,9,1703.201493
0,8,1703.871167
0.007057,13,1704.503531
0,9,1705.080301
0,11,1705.713432
0,7,1706.309904
0,10,1706.943873
0,8,1707.573865
0,7,1708.133419
0.000651,9,1708.76709
0,5,1709.332108
0.007201,11,1709.920398
0,7,1710.468705
0,8,1711.034904
0.007755,8,1711.575886
0,12,1712.166951
0,6,1712.703737
0,9,1713.304246
0.008535,9,1713.877391
0,8,1714.478924
0.01014,12,1715.096145
0,7,1715.656906
0,9,1716.186113
0,5,1716.840266
0.000649,10,1717.427765
0,5,1717.986403
0,8,1718.55294
0,5,1719.089007
0,8,1719.657268
0,9,1720.288822
0.003119,13,1720.891706
0,8,1721.454746
0,10,1722.036448
0,7,1722.57873
0,7,1723.125355
0,8,1723.732809
0.004817,11,1724.31884
0.001777,7,1724.882614
0.013905,8,1725.472181
0,7,1726.016315
0,9,1726.531419
0,7,1727.067252
0,8,1727.618723
0,12,1728.220919
0,12,1728.837954
0,7,1729.435573
0.00659,12,1730.012561
0.002924,11,1730.636551
0.002719,8,1731.169957
0.010761,10,1731.887642
0.015932,9,1732.587065
0,7,1733.206712
0,8,1733.852189
0,5,1734.467199
0,9,1735.09072
0,7,1735.71607
0.0062,10,1736.417046
0,12,1736.988352
0,6,1737.64353
0,10,1738.281685
0,11,1738.918877
0,10,1739.513925
0.00271,6,1740.066422
0,11,1740.689538
0,11,1741.316533
0.001735,6,1741.915022
0.000787,12,1742.52684
0.00938,8,1743.038183
0.006475,7,1743.661644
0,9,1744.308119
0,14,1744.920773
0.002568,9,1745.501352
0,9,1746.116071
0,10,1746.746793
0,6,1747.247215
0,10,1747.852488
0,6,1748.428271
0.007529,7,1748.946896
0.007867,9,1749.563557
0.011131,9,1750.195885
0,7,1750.729362
0,11,1751.288539
0,10,1751.915202
0.000195,11,1752.579048
0,8,1753.130206
0,11,1753.701069
0,12,1754.22096
0,7,1754.839027
0,9,1755.453273
0.00144,6,1755.929862
0,10,1756.466058
0,12,1756.992864
0,9,1757.53545
0,7,1758.03352
0.00704,11,1758.587753
0,9,1759.149087
0.003164,9,1759.701202
0,5,1760.28777
0,8,1760.81746
0,8,1761.360951
0,11,1761.973252
0.006493,11,1762.536161
0,6,1763.023216
0.002048,11,1763.604275
0.003867,7,1764.128486
0,7,1764.610278
0,9,1765.154527
0.00559,10,1765.722555
0.00367,12,1766.317837
0.001648,10,1766.878945
0.009282,9,1767.392855
0,9,1767.968072
0.000226,9,1768.483716
0,10,1769.038298
0,12,1769.627937
0,9,1770.17686
0,11,1770.794692
0.001583,7,1771.40998
0,7,1771.960443
0,14,1772.564113
0,6,1773.060015
0,5,1773.610201
0,14,1774.159326
0,12,1774.7078
0,11,1775.246586
0,10,1775.882194
0,8,1776.415586
0,8,1776.952343
0.008738,7,1777.480886
0,10,1778.00206
0,9,1778.541952
0,10,1779.04908
0,10,1779.660125
0,12,1780.222863
0,8,1780.782681
0,10,1781.327928
0,7,1781.872303
0,13,1782.417529
0,11,1782.979596
0,9,1783.546017
0.000358,8,1784.147971
2.3e-05,9,1784.826813
0,11,1785.357095
0.007189,12,1785.912549
0,7,1786.410206
0,10,1786.968317
0,10,1787.602933
0.005663,9,1788.252616
0,7,1788.849989
0,10,1789.434458
0,12,1790.023323
0,8,1790.555954
0,6,1791.088785
0,7,1791.713511
0,12,1792.37919
0,5,1792.918644
0,9,1793.594217
0,8,1794.207628
0,7,1794.806758
0,7,1795.411339
0,6,1796.023556
0,7,1796.585096
0,10,1797.229401
0,9,1797.789837
0.003414,12,1798.417549
0,8,1798.992106
0,9,1799.599716
0.001467,9,1800.249509
0.008384,7,1800.842398
0,8,1801.45807
0,10,1802.061271
0,8,1802.554076
0,11,1803.092397
0,8,1803.661691
0,9,1804.287946
0,11,1804.873787
0,7,1805.377028
0.000737,9,1805.934375
0,7,1806.425171
0,8,1806.946904
0,8,1807.511919
0,9,1808.163802
0.004011,8,1808.770598
0,12,1809.363728
0,9,1809.934481
0,9,1810.53311
0.007275,7,1811.089369
0,10,1811.639311
0.005386,9,1812.17741
0.001832,9,1812.741526
0.004197,9,1813.269509
0,9,1813.847104
0.007336,8,1814.499691
0,9,1815.128021
0.001949,10,1815.890989
0,13,1816.457898
0,7,1816.980829
0,8,1817.535864
0,12,1818.099149
0,10,1818.667855
0,18,1819.260709
0,8,1819.806859
0,6,1820.364341
0,6,1820.875921
0.004504,7,1821.424692
0,9,1821.994974
0,9,1822.560384
0.007079,9,1823.146037
0,6,1823.734931
0.000868,8,1824.320865
0,9,1824.936586
0,8,1825.539969
0,8,1826.154557
0.001666,7,1826.698196
0,12,1827.19851
0,12,1827.795198
0,14,1828.387479
0,8,1828.976361
0,8,1829.515223
0,5,1830.015795
0,7,1830.546371
0,10,1831.076865
0.014679,7,1831.627426
6.5e-05,8,1832.193539
0.007491,8,1832.725327
0,12,1833.319002
0,8,1833.880302
0,8,1834.454279
0,12,1835.027383
0,7,1835.636747
0.000169,9,1836.180612
0,13,1836.867133
0,8,1837.400668
0.000598,7,1837.943377
0.023486,12,1838.510356
0,10,1839.078636
0.002602,11,1839.661237
0,10,1840.285111
0.012348,11,1840.818381
0,7,1841.295983
0.000303,8,1841.935838
0,9,1842.514986
0,8,1843.057448
0.004757,11,1843.622605
0.009852,7,1844.147436
0.00447,11,1844.693238
0,9,1845.207692
0.001555,8,1845.799295
0,11,1846.416806
0,8,1847.099403
0,5,1847.670216
0.008018,9,1848.199713
0.01211,9,1848.770621
0,8,1849.31066
0,7,1849.844258
0,11,1850.377914
0,11,1850.952871
0,10,1851.53736
0,7,1852.08382
0.006323,7,1852.683488
0,10,1853.28233
0.001801,12,1853.85085
0,12,1854.423144
0,7,1854.954806
0,12,1855.580753
0.003324,9,1856.143743
0,6,1860.288576
0,8,1860.836171
0.016038,11,1861.418258
0,9,1861.990408
0.004454,12,1862.620026
0,9,1863.222477
0,11,1863.800911
0,11,1864.427254
0.003929,7,1865.038161
0,13,1865.655017
0,6,1866.135906
0.005264,8,1866.697299
0,7,1867.258326
0,5,1867.808009
0.012904,9,1868.474199
0.012788,6,1869.026668
0.001601,9,1869.643879
0,6,1870.138301
0.001361,7,1870.727333
0.005877,10,1871.292216
0,8,1871.88776
0,6,1872.433666
0,6,1872.928823
0,12,1873.499643
0,8,1874.072381
0.003434,8,1874.614826
0.005119,11,1875.202779
0.004596,7,1875.756584
0,14,1876.348218
0,6,1876.908791
0,10,1877.526086
0,10,1878.157226
0,12,1878.783577
0,10,1879.314233
0,9,1879.896438
0,11,1880.428463
0,7,1880.95621
0.008835,7,1881.483395
0,10,1882.02978
0,8,1882.556788
0,10,1883.060262
0,7,1883.577062
0,11,1884.161378
0,8,1884.712569
0,17,1885.259579
0.002289,13,1885.898473
0,16,1886.54712
0,8,1887.185741
0.014539,9,1887.820656
0,7,1888.413037
0,11,1889.05946
0,5,1889.677982
0.010123,11,1890.276655
0.00394,9,1890.939894
0,7,1891.528276
0,7,1892.056856
0,12,1892.674379
0,7,1893.218503
0,7,1893.786303
0,7,1894.370814
0,7,1894.952587
0,6,1895.539749
0,10,1896.191206
0.001595,6,1896.772923
0,9,1897.392058
0.00207,8,1897.954558
0,6,1898.58521
0.008879,11,1899.27119
0,9,1899.955082
0.009984,10,1900.571757
0.002248,13,1901.295133
0.012047,6,1901.9394
0,8,1902.585897
0,8,1903.264595
0.006314,10,1903.919385
0,7,1904.577545
0,11,1905.269862
0,7,1905.857932
0,12,1906.495922
0,10,1907.113863
0,14,1907.78183
0.012578,11,1908.449619
0,9,1909.060516
0,9,1909.612629
0,7,1910.180284
0,8,1910.772729
0,9,1911.378632
0.010902,10,1912.023355
0.003706,8,1912.66384
0.006031,11,1913.286278
0.001732,13,1913.916235
0,15,1914.526574
0,11,1915.111816
0.004767,11,1915.752335
0,9,1916.383017
0,7,1916.942322
0.006612,10,1917.572763
0.013409,12,1918.160255
0,9,1918.674152
0.001098,13,1919.335289
0,8,1919.875447
0,8,1920.48548
0,6,1921.061844
0,8,1921.629399
0,7,1922.16246
0.002902,15,1922.809019
0,11,1923.414117
0.001432,8,1923.972657
0.002855,14,1924.59511
0,9,1925.136382
0,12,1925.77835
0,11,1926.412272
0,10,1927.016212
0,7,1927.628826
0.00466,11,1928.211431
0.006334,8,1928.774865
0,8,1929.314078
0.008416,12,1929.932324
0,9,1930.509475
0,6,1931.059974
0.001942,8,1931.620196
0,11,1932.203848
6.6e-05,13,1932.857688
0,8,1933.453731
0.002454,9,1934.03896
0,5,1934.54785
0,13,1935.180778
0,6,1935.770987
0,10,1936.37062
0.003437,6,1936.973324
0,8,1937.542653
0.001276,9,1938.13995
0,7,1938.707061
0.015708,13,1939.38544
0,10,1940.038279
0,4,1940.580763
4.5e-05,7,1941.099844
0,8,1941.721634
0.003258,9,1942.361557
0,12,1943.016985
0.001712,9,1943.59672
0,10,1944.223883
0,6,1944.753648
0,11,1945.304962
0,9,1945.895983
0,11,1946.559322
0,8,1947.140667
0,8,1947.841166
0,10,1948.529842
0,10,1949.216302
0,7,1949.886016
0.002457,9,1950.436326
0,6,1950.993878
0,9,1951.604459
0,10,1952.188978
0,9,1952.785167
0,8,1953.315303
0.00769,8,1953.857782
0.003472,13,1954.474587
0,14,1955.131113
0,7,1955.656185
0.00308,9,1956.23771
0,10,1956.798774
0,9,1957.360222
0,8,1957.934894
0,8,1958.499968
0,11,1959.102192
0,7,1959.668117
0,10,1960.199425
0.001481,10,1960.784678
0,7,1961.334643
0,10,1961.924078
0,7,1962.443177
0,9,1963.072289
0,7,1963.656636
0,11,1964.275873
0.004436,12,1964.958869
0,9,1965.540107
0,8,1966.081765
0,8,1966.712042
0,11,1967.250933
0.004442,11,1967.85743
0.006996,11,1968.520113
0,14,1969.165663
0.001251,7,1969.734477
0,7,1970.315834
0,14,1970.938439
0,10,1971.524581
0,6,1972.088044
0.009325,12,1972.661883
0,10,1973.256329
0,6,1973.820215
0,7,1974.29987
0,11,1974.871271
0,8,1975.46763
0.000627,8,1976.066701
0.000123,14,1976.705144
0.008348,10,1977.323185
0,11,1977.929711
0,11,1978.650034
0,12,1979.318624
0,11,1980.019748
0,8,1980.620965
0.010944,11,1981.243275
0,14,1981.854883
0,6,1982.381069
0.001351,10,1982.984818
0,7,1983.549857
0,9,1984.197298
0,10,1984.830028
0,11,1985.42645
0,6,1985.970938
0,13,1986.594639
0,10,1987.164111
0,13,1987.790799
0,8,1988.356116
0,9,1988.965199
0,9,1989.507858
0,7,1990.062989
0,10,1990.657228
0,12,1991.283004
0.001379,6,1991.860399
0.000298,10,1992.402393
0.018305,13,1992.975425
0,13,1993.599591
0,10,1994.198233
0,7,1994.759633
0.004071,10,1995.370855
0,8,1995.943365
0,10,1996.518263
0,10,1997.114537
0,6,1997.634301
0,9,1998.1908
0,7,1998.733795
0,8,1999.245672
0,7,1999.794133
0,7,2000.353432
0,8,2000.857576
0,7,2001.361575
0,11,2001.952997
0.010276,8,2002.496769
0.007155,8,2003.066207
0.003068,10,2003.614908
0,9,2004.175291
0,14,2004.770739
0.003229,10,2005.364809
0,8,2005.962975
0.001601,11,2006.539095
0,8,2007.084744
0,5,2007.663024
0,5,2008.213406
0,6,2008.783026
0,11,2009.386142
0,12,2010.032588
0,7,2010.555931
0,11,2011.180107
0,10,2011.834364
0,7,2012.449783
0.000163,9,2013.032288
0,8,2013.5836
0,7,2014.128824
0,8,2014.714189
0,11,2015.303718
0,10,2015.899791
0,10,2016.485885
0,10,2017.050157
0.005989,10,2017.649922
0,9,2018.265583
0.00755,6,2018.835492
0,10,2019.409184
0,8,2019.956709
0,7,2020.551326
0,11,2021.117809
0,12,2021.79085
0,8,2022.354318
0,6,2022.947716
0.012581,8,2023.530938
0.00574,11,2024.113267
0,8,2024.716112
0.002063,9,2025.347188
0,6,2025.921279
0.004216,12,2026.55149
0,12,2027.167953
0.008067,8,2027.76213
0,9,2028.316759
0,12,2028.919563
0,7,2029.496804
0,11,2030.09282
0.005012,10,2030.696908
0,9,2031.24164
0,9,2031.859178
0,8,2032.448583
0,7,2033.020579
0,6,2033.570026
0,10,2034.1728
0,7,2034.719445
0.003742,6,2035.330619
0.006933,11,2035.960499
0.005446,9,2036.59339
0,6,2037.172045
0.000608,9,2037.726747
0,14,2038.441109
0.004978,9,2039.128101
0,10,2039.701293
0,9,2040.317755
0,7,2040.914976
0,11,2041.564329
0,7,2042.093061
0.005104,12,2042.720681
0,9,2043.334294
0,8,2043.947917
0,6,2044.469875
0,9,2044.999132
0,9,2045.481515
0,6,2046.068636
0,7,2046.778304
0,7,2047.430022
0,12,2048.06548
0,9,2048.770625
0.001731,9,2049.35075
0.006513,8,2049.935008
0.00132,7,2050.461071
0.003919,8,2051.016752
0,8,2051.526986
0,6,2052.076111
0,6,2052.5692
0,9,2053.162751
0.000778,10,2053.745289
0,10,2054.356965
0.013422,10,2054.946182
0,8,2055.463897
0,9,2056.120412
0,8,2056.716111
0.013103,8,2057.318039
0,8,2057.870676
0,7,2058.3883
0,6,2058.91522
9.1e-05,6,2059.422678
0,8,2059.994183
0,8,2060.537536
0.000189,6,2061.122069
0,10,2061.665261
0,9,2062.251536
0,10,2062.79962
0.008619,10,2063.367074
0.001169,12,2063.971172
0,7,2064.558308
0,7,2065.104866
0,9,2065.707438
0,12,2066.258698
0,12,2066.783947
0,10,2067.366087
0.001031,12,2067.981898
0,8,2068.491152
0,12,2069.02696
0,7,2069.517907
0,5,2070.0485
0,5,2070.64675
0,10,2071.244374
0,8,2071.823521
0.003959,8,2072.327275
0,10,2072.864638
0.019774,11,2073.36881
0,5,2073.961439
0.000317,9,2074.53687
0,8,2075.154696
0,9,2075.80149
0,9,2076.346485
0.008724,11,2076.895635
0.01026,11,2077.486241
0,9,2078.08309
0.005717,7,2078.656152
0,8,2079.224519
0,8,2079.740406
0,9,2080.300673
0.0036,8,2080.903285
0,14,2081.486779
0,6,2082.026347
0,7,2082.592723
0,10,2083.211266
0,7,2083.850924
0,9,2084.489413
0,13,2085.173374
0,11,2085.803229
0,6,2086.369644
0.00378,7,2086.949841
0,12,2087.531989
0,8,2088.123451
0,10,2088.668999
0.000646,10,2089.241851
0,8,2089.783727
0,10,2090.379266
0,9,2090.904566
0.004548,12,2091.525486
0,9,2092.102563
0.000513,12,2092.691892
0.012661,15,2093.237711
0,9,2093.784858
0.001929,13,2094.320458
0,11,2094.900141
0.007816,10,2095.49326
0,10,2096.084817
0.011464,11,2096.649973
0,7,2097.173869
0.008335,13,2097.757628
0.00246,8,2098.385156
0,10,2099.095693
0,12,2099.854148
0,7,2100.39106
0,5,2100.901837
0,6,2101.404942
0.000375,11,2102.058639
0.002,11,2102.651506
0,10,2103.325711
0,11,2104.013066
0,9,2104.630567
0.009593,11,2105.201439
0,6,2105.772658
0,11,2106.332537
0,10,2106.939753
0.014226,13,2107.510729
0,8,2108.094648
0.001298,8,2108.655087
0,9,2109.267824
0.003241,8,2109.856561
0,11,2110.423832
0.019402,10,2110.969604
0,6,2111.524951
0,9,2112.084252
0.003004,13,2112.704492
0,7,2113.299895
0,12,2113.898013
0,9,2114.441234
0,8,2114.983266
0,11,2115.562946
0.005881,11,2116.155601
0,10,2116.768342
0.01097,10,2117.409603
0,10,2117.999648
0,12,2118.566905
0,7,2119.078966
0,10,2119.664269
0,10,2120.281846
0,6,2120.787415
0,9,2121.352642
0,11,2121.904194
0.007406,12,2122.44092
0.005425,10,2126.523369
0,8,2127.129768
0.008515,13,2127.761282
0,9,2128.327381
0.01763,10,2128.953035
0,8,2129.554482
0,11,2130.221277
0.005248,8,2130.784635
0,8,2131.36249
0,8,2131.947925
0,9,2132.557868
0,8,2133.135847
0.005134,9,2133.710181
0,7,2134.31901
0,10,2134.870696
0.019744,11,2135.487154
0,8,2136.144362
0.014711,9,2136.761719
0,9,2137.311835
0,7,2137.877256
0,9,2138.458964
0.004723,10,2139.001993
0,9,2139.617712
0.009542,13,2140.273564
0.001325,9,2141.051679
0,9,2141.835874
0,5,2142.480022
0.012097,10,2143.169904
0.000921,9,2143.863445
0,7,2144.517187
0.012127,9,2145.170483
0,8,2145.735699
0.005498,11,2146.326161
0,7,2146.874416
0.002076,10,2147.479902
0,9,2148.112305
0,9,2148.704536
0,8,2149.292261
0,13,2149.939897
0.001297,6,2150.497592
0,7,2151.10425
0,8,2151.795774
0,10,2152.508368
0,7,2153.111246
0,9,2153.741072
0,7,2154.318346
0.00422,10,2154.951929
0,9,2155.574286
0,9,2156.144808
0,8,2156.718714
0,6,2157.428669
0.000493,11,2158.128112
0,6,2158.753845
0,7,2159.323315
0,5,2159.899044
0,10,2160.482937
0.010036,12,2161.096099
0,9,2161.747553
0,7,2162.331195
0,4,2162.889694
0,15,2163.497374
0,11,2164.082543
0,9,2164.697473
0,9,2165.318419
0,7,2165.937059
0,12,2166.549069
0.009081,11,2167.138941
0.010144,8,2167.688867
0,7,2168.270175
0.002931,12,2168.893498
0,8,2169.493077
0,7,2170.106941
0,7,2170.682461
0,9,2171.280589
0,6,2171.855617
0,6,2172.393087
0.002644,8,2172.942538
0,9,2173.571407
0,5,2174.164117
0.001443,8,2174.850482
0,10,2175.535346
0,6,2176.164367
0,17,2176.885823
0,7,2177.489179
0,7,2178.094237
0,9,2178.686846
0,18,2179.425203
0,5,2180.059946
0,11,2180.688568
0,6,2181.284015
0,8,2181.91428
0.00095,9,2182.583627
0.004122,14,2183.258487
0.007919,10,2183.900374
0,10,2184.532195
0,9,2185.132929
0,10,2185.782267
0,7,2186.423201
0,6,2187.057543
0,8,2187.660355
0,8,2188.212518
0,9,2188.802226
0,12,2189.417302
0,8,2190.000574
0,7,2190.613427
0.001764,12,2191.214446
0,10,2191.805261
0,11,2192.3989
0,9,2193.001904
0.00322,13,2193.629156
0,9,2194.254576
0,13,2194.860754
0,13,2195.49067
0,9,2196.111358
0.002462,12,2196.775373
0,8,2197.428547
0.00208,8,2197.987949
0,9,2198.544703
0,8,2199.105683
0,9,2199.748851
0,15,2200.412807
0,9,2201.028874
0.003742,8,2201.602128
0,9,2202.153865
0.002628,10,2202.775378
0,11,2203.397969
0.011232,12,2204.049725
0,8,2204.688905
0,9,2205.288709
0,9,2205.909376
0,8,2206.484218
0,6,2207.107656
0.00121,10,2207.780574
0,11,2208.394232
0,8,2208.964157
0,9,2209.601639
0.007952,10,2210.275541
0.004142,6,2210.869122
0,11,2211.563404
0,10,2212.176744
0,9,2212.802297
0,7,2213.380556
0,10,2214.033348
0,7,2214.609014
0.007788,10,2215.259911
0,7,2215.871065
0,8,2216.458078
0.009568,9,2217.137818
0,17,2217.866632
0.003915,11,2218.411665
0.015455,9,2218.985906
0,7,2219.519797
0,10,2220.088964
0,17,2220.72844
0,6,2221.278572
0.002213,9,2221.897254
0,11,2222.694694
0,14,2223.379313
0,12,2223.9992
0,7,2224.550342
0.002825,9,2225.133236
0,11,2225.752543
0,7,2226.265038
0,6,2226.786659
0,7,2227.400365
0,7,2227.972363
0,11,2228.575657
0,12,2229.204757
0.000142,9,2229.82116
0,12,2230.418288
0,8,2231.022988
0,8,2231.648479
0.000481,11,2232.273053
0,9,2232.866727
0.008069,8,2233.409283
0,7,2234.0094
0.007191,10,2234.565864
0.007128,12,2235.185308
0.010331,6,2235.775654
0,7,2236.374227
0,5,2236.892493
0,11,2237.459089
0,8,2238.094671
0.003985,7,2238.703522
0,15,2239.340591
0.013834,10,2239.928581
0.003161,10,2240.488443
0,8,2241.027706
0,7,2241.540922
0,9,2242.1337
0,6,2242.695442
0,11,2243.294229
0,12,2243.891461
0,8,2244.451963
0,8,2245.033315
0.006985,10,2245.680886
0,13,2246.288026
0,6,2246.819752
0.001313,14,2247.457361
0,12,2248.092881
0,8,2248.719429
0.004336,13,2249.360373
0,5,2249.940115
