#{"t_start": 1670412778.5335817, "env_id": null}
r,l,t
18.888034,1001,5131.746707
15.453569,1001,5143.411293
19.4932,1001,5151.878451
18.153621,1001,5161.054521
15.593044,1001,5170.368073
17.102706,1001,5181.543799
17.053272,1001,5190.171285
16.675893,1001,5199.331385
15.408327,1001,5208.086156
18.939648,1001,5217.779882
18.631974,1001,5229.164371
20.489587,1001,5238.25626
18.658022,1001,5247.414464
18.356542,1001,5255.980901
19.211057,1001,5267.118787
20.112275,1001,5276.35273
17.477201,1001,5284.895626
20.303658,1001,5293.989938
19.89907,1001,5304.858799
17.107029,1001,5313.753337
19.335967,1001,5323.036211
19.594075,1001,5331.807153
17.247379,1001,5342.768799
16.759699,1001,5351.941173
18.998938,1001,5360.720055
15.737822,1001,5369.924221
20.189161,1001,5381.126967
21.555173,1001,5389.569263
20.34874,1001,5398.832155
18.334261,1001,5408.076237
21.457816,1001,5418.856395
21.14847,1001,5428.100405
19.414733,1001,5436.968958
20.675516,1001,5445.87134
21.873131,1001,5457.454965
20.224849,1001,5465.866611
16.947149,1001,5475.128042
19.821631,1001,5484.292792
21.442111,1001,5495.404634
20.03851,1001,5504.271806
22.294194,1001,5513.60915
20.388449,1001,5522.078125
19.598333,1001,5533.569448
15.790837,1001,5542.211116
20.800003,1001,5551.210883
18.456342,1001,5560.448672
18.964921,1001,5572.085485
17.119272,1001,5581.108392
19.471759,1001,5590.187369
19.845658,1001,5598.878257
21.092271,1001,5610.734299
18.258721,1001,5619.351762
20.362391,1001,5628.094983
19.211609,1001,5637.396358
21.509445,1001,5646.531028
21.485855,1001,5657.800828
21.716736,1001,5667.166328
21.142755,1001,5675.758541
21.485186,1001,5685.060342
22.03306,1001,5696.760339
20.759812,1001,5705.755342
23.691454,1001,5714.939386
19.885251,1001,5723.902611
22.274382,1001,5734.584847
22.632054,1001,5743.702332
21.128632,1001,5752.52168
20.415876,1001,5761.52874
22.266611,1001,5772.8893
22.858843,1001,5781.499911
19.958316,1001,5790.713558
21.014259,1001,5799.921024
22.657578,1001,5811.046654
22.412038,1001,5820.158389
19.981717,1001,5829.108101
20.650802,1001,5837.89459
22.057224,1001,5848.967633
21.249755,1001,5857.514256
22.333616,1001,5866.685395
22.206408,1001,5875.926285
23.036792,1001,5886.968436
22.371417,1001,5895.980291
19.366812,1001,5905.07596
23.761589,1001,5913.699839
22.564776,1001,5925.152639
23.794641,1001,5934.202796
21.301604,1001,5943.292588
21.922896,1001,5952.510104
20.076001,1001,5963.586571
21.99066,1001,5972.563397
23.662992,1001,5981.640708
21.008959,1001,5990.231825
22.86094,1001,6002.096627
23.708907,1001,6010.488701
24.279892,1001,6019.572327
22.145659,1001,6028.828612
23.438353,1001,6040.115129
24.006787,1001,6048.717185
21.862096,1001,6057.881589
20.674061,1001,6066.57509
18.839121,1001,6075.754225
22.726405,1001,6086.944757
22.209755,1001,6095.850858
21.827576,1001,6105.05675
21.067844,1001,6114.006453
23.144894,1001,6125.261808
22.39672,1001,6134.371788
23.96131,1001,6142.984202
23.543858,1001,6152.112802
20.7266,1001,6163.444735
24.106663,1001,6172.172086
22.033223,1001,6181.47106
20.71913,1001,6190.540136
21.069055,1001,6201.746815
21.893654,1001,6210.808302
24.088123,1001,6219.410646
24.45501,1001,6228.578093
22.498072,1001,6239.858998
23.721809,1001,6248.604241
23.773411,1001,6257.61067
20.767363,1001,6266.69462
24.644362,1001,6277.524873
24.236011,1001,6286.642386
24.748168,1001,6295.34718
23.616025,1001,6304.447665
24.406562,1001,6315.682183
25.038898,1001,6324.024776
22.723713,1001,6333.180558
25.70215,1001,6342.250715
20.189296,1001,6353.181554
24.362915,1001,6362.085263
25.25674,1001,6371.116353
22.587252,1001,6379.934054
23.91606,1001,6391.652266
24.801048,1001,6400.230544
22.822013,1001,6409.218576
22.784081,1001,6418.299263
22.445031,1001,6429.478294
25.098157,1001,6438.258102
23.805531,1001,6447.428355
23.474835,1001,6456.377734
23.570244,1001,6468.141414
25.93195,1001,6476.56742
25.408355,1001,6485.775378
25.643722,1001,6494.91298
23.166705,1001,6503.683436
23.763511,1001,6515.076028
22.009547,1001,6524.189333
24.990806,1001,6532.821902
22.295199,1001,6541.904204
24.587223,1001,6552.993001
24.193822,1001,6561.841923
25.718496,1001,6570.999388
24.63927,1001,6579.723331
24.555505,1001,6590.963808
23.943736,1001,6599.97083
24.888266,1001,6608.436324
25.020527,1001,6617.729246
24.613339,1001,6628.961962
23.582262,1001,6637.590256
25.545366,1001,6646.657445
25.640318,1001,6656.022353
24.60763,1001,6666.916077
24.642549,1001,6675.92108
24.753186,1001,6684.460923
24.390265,1001,6693.633633
25.11996,1001,6704.803117
24.138938,1001,6713.307716
25.81998,1001,6722.391535
25.867352,1001,6731.449427
24.335599,1001,6742.381824
24.938156,1001,6751.34656
26.664862,1001,6760.332913
24.235514,1001,6769.302014
25.172508,1001,6780.645276
22.796514,1001,6789.452462
26.072556,1001,6798.532304
23.952657,1001,6807.510689
23.523998,1001,6818.808175
25.15657,1001,6827.746607
22.792989,1001,6836.998264
25.70245,1001,6845.661289
24.715308,1001,6857.255729
22.176307,1001,6865.545722
24.800862,1001,6874.717135
24.4552,1001,6884.0044
26.026038,1001,6895.36986
23.356589,1001,6904.196119
25.911181,1001,6913.408736
25.941595,1001,6921.983566
26.077117,1001,6931.122191
26.402629,1001,6942.32173
26.009623,1001,6951.215456
26.216773,1001,6960.497691
23.525215,1001,6969.084885
26.055978,1001,6979.398581
24.055593,1001,6987.308094
24.841153,1001,6995.169019
19.350373,1001,7003.096777
26.331469,1001,7013.374837
25.804827,1001,7021.217111
23.772447,1001,7029.052639
27.051526,1001,7036.944929
25.057728,1001,7047.292196
21.92755,1001,7055.188587
25.313137,1001,7063.092798
25.682511,1001,7070.954243
23.877933,1001,7081.218924
22.798576,1001,7089.066852
25.78939,1001,7096.894899
23.7732,1001,7104.742861
27.612447,1001,7115.088168
24.43195,1001,7122.883687
24.703309,1001,7130.787936
25.52282,1001,7138.698772
26.096686,1001,7149.033922
24.873346,1001,7156.868514
23.289622,1001,7164.73547
26.460742,1001,7172.66377
25.714822,1001,7182.847786
27.070385,1001,7190.655394
24.669712,1001,7198.725957
22.713815,1001,7206.527569
24.971901,1001,7216.864391
25.693474,1001,7224.765798
24.718878,1001,7232.686941
26.177751,1001,7240.539667
25.982808,1001,7250.744359
22.9005,1001,7258.601477
27.750192,1001,7266.447209
26.744669,1001,7274.266585
25.237428,1001,7284.603167
25.734231,1001,7292.358899
27.25607,1001,7300.126127
26.372426,1001,7307.942276
25.889181,1001,7315.739282
24.339227,1001,7325.980978
24.236987,1001,7333.829669
24.390702,1001,7341.623257
27.148274,1001,7349.538104
26.566059,1001,7359.855654
24.87597,1001,7367.694934
27.839294,1001,7375.546862
26.597092,1001,7383.417357
25.32593,1001,7393.715433
27.363449,1001,7401.554093
26.594433,1001,7409.40497
27.053292,1001,7417.258663
26.715421,1001,7427.579892
27.790822,1001,7435.39873
25.72132,1001,7443.301792
28.874005,1001,7451.41141
27.260739,1001,7461.537735
26.309706,1001,7469.342923
24.395614,1001,7477.146383
24.213728,1001,7484.96262
27.014805,1001,7495.201775
27.379366,1001,7503.07392
27.121896,1001,7510.946411
27.317722,1001,7518.781233
27.039131,1001,7529.044387
24.686242,1001,7536.905161
27.952201,1001,7544.708519
25.918613,1001,7552.567581
26.954781,1001,7562.798117
26.707062,1001,7570.659782
26.095297,1001,7578.543817
25.624246,1001,7586.387877
26.253453,1001,7596.69267
28.621005,1001,7604.579432
28.585775,1001,7612.380938
27.484351,1001,7620.236039
26.692111,1001,7630.439391
27.715297,1001,7638.239892
28.342827,1001,7646.032223
26.229328,1001,7653.721933
25.045515,1001,7661.484192
27.568642,1001,7671.674938
26.656165,1001,7679.44407
25.451054,1001,7687.231341
28.138028,1001,7695.086828
27.922306,1001,7705.554768
27.013672,1001,7713.436982
24.707815,1001,7721.247983
27.495759,1001,7729.209223
27.311488,1001,7739.531658
27.647012,1001,7747.347208
26.603999,1001,7755.158568
27.175151,1001,7762.934547
26.682187,1001,7773.176873
27.147509,1001,7781.005592
24.764425,1001,7788.859845
27.522068,1001,7796.68984
28.39055,1001,7806.948615
26.697275,1001,7814.930069
26.902386,1001,7822.813468
26.816382,1001,7830.678597
27.756019,1001,7840.920231
27.537291,1001,7848.812397
27.31371,1001,7856.661628
27.463662,1001,7864.503292
27.451975,1001,7874.718768
26.938136,1001,7882.569368
27.047317,1001,7890.429316
26.467768,1001,7898.205594
27.17519,1001,7908.442779
26.105413,1001,7916.315119
27.706421,1001,7924.187474
28.288228,1001,7932.033771
27.420624,1001,7942.199606
26.931564,1001,7950.029337
27.133684,1001,7959.607775
28.708909,1001,7967.692661
26.4945,1001,7978.146165
28.052502,1001,7986.151778
25.018725,1001,7994.150539
27.708123,1001,8002.183624
27.470528,1001,8012.610831
26.669847,1001,8020.639071
28.122009,1001,8028.590621
28.09876,1001,8036.567863
27.29575,1001,8044.601023
27.157831,1001,8055.132981
26.932101,1001,8063.205329
25.313548,1001,8071.100511
27.478662,1001,8079.039107
27.371141,1001,8089.457919
28.003623,1001,8097.406714
26.613526,1001,8105.320877
25.412098,1001,8113.319413
29.91755,1001,8123.684426
27.126871,1001,8131.56952
28.475702,1001,8139.418766
27.178198,1001,8147.333614
28.010688,1001,8157.718938
27.239357,1001,8165.541609
28.917366,1001,8173.45071
24.010464,1001,8181.374206
28.707296,1001,8191.736687
29.151525,1001,8199.817816
28.861346,1001,8207.69778
24.816605,1001,8215.84116
27.786751,1001,8226.295609
28.907771,1001,8234.31486
29.23694,1001,8242.278704
29.630013,1001,8250.298518
27.98224,1001,8260.773736
28.165828,1001,8268.696963
28.949116,1001,8276.493135
28.193421,1001,8284.325328
28.71731,1001,8294.606333
28.5075,1001,8302.475779
29.38339,1001,8310.328985
28.817636,1001,8318.221095
27.529275,1001,8328.506173
28.886054,1001,8336.405478
29.508915,1001,8344.28604
29.481262,1001,8352.117312
28.698193,1001,8362.360106
27.972114,1001,8370.220902
27.947078,1001,8378.054322
28.223544,1001,8385.940503
28.763395,1001,8396.2639
27.31932,1001,8404.174436
27.574101,1001,8412.25684
28.330151,1001,8420.323865
27.952669,1001,8428.156018
26.576838,1001,8438.482028
28.682451,1001,8446.326263
29.002583,1001,8454.146688
27.918031,1001,8462.029236
29.105641,1001,8472.632459
28.536926,1001,8480.523814
27.151097,1001,8488.539683
28.879581,1001,8496.385783
27.497524,1001,8506.686979
29.343485,1001,8514.571077
29.690381,1001,8522.653924
28.66569,1001,8530.496085
28.273667,1001,8540.769104
29.609251,1001,8548.57761
28.079788,1001,8556.329568
30.272453,1001,8564.137369
28.792666,1001,8574.284962
30.602061,1001,8582.11515
28.615174,1001,8589.963946
29.199676,1001,8597.847191
28.801645,1001,8608.124604
27.118355,1001,8615.917428
29.664555,1001,8623.776334
28.018731,1001,8631.558039
29.494588,1001,8642.035945
28.694276,1001,8649.967879
29.505005,1001,8657.816013
27.530509,1001,8665.661048
26.40872,1001,8675.928787
30.443931,1001,8683.65885
30.111959,1001,8691.525717
27.273201,1001,8699.345194
28.128794,1001,8709.563448
29.697749,1001,8717.455687
28.12663,1001,8725.601264
29.130709,1001,8733.61514
30.05327,1001,8743.928132
28.38416,1001,8751.844893
27.576751,1001,8759.679802
29.425227,1001,8767.509132
28.676715,1001,8777.827962
28.846515,1001,8785.685722
28.079568,1001,8793.510835
25.963555,1001,8801.444711
28.129496,1001,8809.388932
29.502478,1001,8819.657909
28.708449,1001,8827.582159
28.387839,1001,8835.41806
28.50932,1001,8843.329026
29.22733,1001,8853.56664
28.806371,1001,8861.444426
29.340984,1001,8869.230196
27.712611,1001,8877.143844
28.976302,1001,8887.428258
27.760698,1001,8895.280623
28.86541,1001,8903.228986
30.415511,1001,8911.165103
29.472471,1001,8921.373171
30.747508,1001,8929.317276
30.049909,1001,8937.16388
28.511286,1001,8945.020377
29.158018,1001,8955.388422
24.929471,1001,8964.22941
28.354964,1001,8972.248258
29.922929,1001,8980.500923
30.329213,1001,8991.142232
28.141878,1001,8999.413986
30.547707,1001,9007.784021
29.261504,1001,9016.71107
29.93341,1001,9027.607758
29.647956,1001,9035.614229
29.149766,1001,9043.620419
27.467627,1001,9051.598176
28.571533,1001,9062.037948
29.789271,1001,9070.048535
26.746143,1001,9078.157325
29.598007,1001,9086.203237
29.696226,1001,9096.636825
30.293086,1001,9104.851052
29.938995,1001,9112.876025
30.770659,1001,9120.892422
29.186704,1001,9131.322796
29.805613,1001,9139.922355
29.527323,1001,9148.399782
30.493512,1001,9156.642848
30.074992,1001,9167.560418
29.414599,1001,9176.105598
30.200879,1001,9184.439022
30.768568,1001,9192.862303
31.138713,1001,9201.447138
29.405219,1001,9212.362698
30.447142,1001,9221.118596
31.024228,1001,9229.372055
28.680584,1001,9237.700078
25.802431,1001,9248.778467
30.408347,1001,9257.263089
29.748061,1001,9266.190181
29.657138,1001,9275.066866
29.175566,1001,9286.587535
30.226564,1001,9295.300738
29.493945,1001,9303.59195
29.446522,1001,9312.943673
29.754469,1001,9323.82828
30.905502,1001,9333.322482
30.291774,1001,9341.418035
29.693057,1001,9349.533808
29.719226,1001,9360.119117
29.765427,1001,9368.249927
