#{"t_start": 1670004339.6209438, "env_id": null}
r,l,t
0.536,22,5904.435093
0.555188,22,5904.908295
0.487245,23,5905.383365
0.460455,20,5905.856052
0.50586,20,5906.326757
0.554689,22,5906.806861
0.526741,21,5907.274487
0.584419,21,5907.759503
0.535933,22,5908.277427
0.54438,22,5908.763577
0.582328,20,5909.26226
0.536393,21,5909.719156
0.426539,22,5910.191184
0.430503,22,5910.6664
0.537769,20,5911.108104
0.550237,20,5911.599655
0.485477,20,5912.081474
0.518074,21,5912.571761
0.560498,21,5913.042981
0.513562,23,5913.545986
0.583769,22,5914.017924
0.561224,21,5914.495971
0.572396,20,5914.969509
0.445968,19,5915.427007
0.442724,20,5915.920469
0.535764,22,5916.407317
0.491234,22,5916.900051
0.463408,19,5917.351454
0.491652,22,5917.855767
0.576983,21,5920.376365
0.531893,22,5920.843143
0.534031,20,5921.355321
0.565926,22,5921.840015
0.527752,22,5922.346428
0.578741,23,5922.818004
0.492933,21,5923.288405
0.494642,19,5923.729339
0.615831,22,5924.228972
0.542125,23,5924.735772
0.518936,23,5925.237993
0.578078,23,5925.729328
0.486913,21,5926.21574
0.414608,19,5926.673072
0.560449,21,5927.154245
0.576518,21,5927.637034
0.556581,21,5928.115354
0.521065,22,5928.616278
0.57888,21,5929.099716
0.543081,20,5929.560942
0.526471,20,5930.035432
0.571306,22,5930.52033
0.542256,22,5931.03397
0.525849,20,5931.507386
0.51129,22,5932.012239
0.547849,23,5932.515697
0.517904,23,5933.026615
0.52637,21,5933.585073
0.599781,22,5934.148971
0.481896,21,5934.677528
0.549811,23,5935.202865
0.531007,21,5935.663299
0.529775,23,5936.152781
0.492795,21,5936.623295
0.4801,21,5937.110215
0.580824,23,5937.623897
0.362437,19,5938.107379
0.466615,21,5938.627383
0.532842,22,5939.102601
0.524057,22,5939.591156
0.492847,23,5940.093777
0.578445,21,5940.599033
0.471225,21,5941.060141
0.544822,21,5941.550128
0.57564,22,5942.039776
0.435918,22,5942.495007
0.557061,21,5942.966588
0.592765,21,5943.439513
0.531689,20,5943.950689
0.56675,21,5944.412168
0.546017,22,5944.918072
0.485051,21,5945.389868
0.504279,22,5945.866475
0.533488,20,5946.337054
0.474491,22,5946.826585
0.570388,22,5947.302357
0.510617,21,5947.791011
0.456178,22,5948.311086
0.558239,20,5948.767583
0.587358,21,5949.26063
0.485279,21,5949.72974
0.570611,21,5950.220109
0.452291,26,5950.729153
0.436523,19,5951.218923
0.58755,21,5951.690084
0.479885,19,5952.156695
0.515592,22,5952.623347
0.449898,22,5953.122344
0.530901,23,5953.624562
0.57524,21,5954.097254
0.546421,22,5954.601649
0.390713,19,5955.067837
0.494577,20,5955.52463
0.510468,21,5956.002471
0.584768,23,5956.477191
0.553933,23,5956.98123
0.48036,22,5957.466486
0.566775,21,5957.985542
0.500557,21,5958.456047
0.495319,22,5958.941803
0.460444,22,5959.432775
0.506376,24,5959.953531
0.553333,22,5960.426338
0.481567,19,5960.903962
0.540583,22,5961.383598
0.591335,20,5961.83288
0.473026,22,5962.321366
0.508307,23,5962.794223
0.506272,21,5963.314795
0.551342,21,5963.78797
0.557936,22,5964.274158
0.505503,22,5964.754578
0.496455,21,5965.226984
0.445991,20,5965.700634
0.495695,20,5966.21939
0.529743,21,5966.722404
0.516038,21,5967.210449
0.475579,21,5967.673511
0.584744,22,5968.161867
0.600547,22,5968.649706
0.526579,21,5969.122153
0.42998,20,5969.600384
0.390231,22,5970.07146
0.551864,23,5970.628015
0.526044,21,5971.114089
0.554922,20,5971.569191
0.512951,23,5972.074707
0.500907,22,5972.564142
0.571482,23,5973.087496
0.384453,23,5973.574852
0.534818,23,5974.111749
0.463822,22,5974.601821
0.479238,20,5975.06023
0.546049,22,5975.547656
0.604534,21,5976.056118
0.441435,21,5976.527543
0.493443,20,5977.004666
0.586623,21,5977.473453
0.36628,21,5977.95837
0.562774,21,5978.450525
0.507028,22,5978.923056
0.5311,20,5979.3954
0.499818,20,5979.857735
0.494972,21,5980.381497
0.491058,21,5980.842839
0.536378,21,5981.328655
0.479233,24,5981.831181
0.447609,19,5982.302424
0.604492,21,5982.792711
0.523218,22,5983.279091
0.582103,21,5983.765492
0.564154,20,5984.241108
0.516729,21,5984.701076
0.521824,21,5985.172481
0.548841,22,5985.648493
0.613117,23,5986.134465
0.544096,20,5986.60892
0.574851,21,5987.089837
0.442324,21,5987.567681
0.591729,23,5988.045142
0.45528,22,5988.531695
0.406414,24,5989.077314
0.559637,21,5989.562751
0.489942,23,5990.0709
0.488251,22,5990.559881
0.420177,23,5991.04771
0.397212,21,5991.512542
0.51206,20,5991.993078
0.444773,22,5992.491482
0.587721,21,5992.956336
0.614122,21,5993.467363
0.475383,22,5993.938083
0.482864,19,5994.396355
0.546505,20,5994.869858
0.498433,22,5995.420103
0.516809,23,5995.89877
0.612956,22,5996.419416
0.557526,22,5996.89299
0.461749,21,5997.365165
0.566204,21,5997.836799
0.333397,20,5998.340554
0.55114,21,5998.85481
0.558136,22,5999.332513
0.535944,20,5999.81045
0.518996,21,6000.298408
0.523463,21,6000.788084
0.494684,22,6001.260311
0.4639,21,6001.733457
0.578703,22,6002.224665
0.542421,23,6002.740402
0.418786,20,6003.242595
0.573917,23,6003.729204
0.529011,22,6004.192657
0.577683,20,6004.666963
0.547488,22,6005.17609
0.60855,21,6005.636097
0.504509,22,6006.125648
0.625757,23,6006.612266
0.561932,21,6007.086996
0.507473,23,6007.575135
0.591796,21,6008.03116
0.616797,22,6008.552933
0.537401,21,6009.021664
0.581321,20,6009.512186
0.548209,22,6009.988118
0.508047,21,6010.462754
0.468599,22,6010.939937
0.468004,22,6011.431149
0.536693,23,6011.954097
0.515595,21,6012.447204
0.54901,22,6012.923139
0.526877,24,6015.833762
0.578194,22,6016.283535
0.552268,21,6016.739886
0.495233,22,6017.220077
0.525553,22,6017.684819
0.596482,22,6018.203888
0.529398,21,6018.693901
0.516186,21,6019.231333
0.461242,22,6019.706981
0.443349,20,6020.166447
0.553983,21,6020.645957
0.520951,22,6021.138446
0.436553,23,6021.638346
0.621394,22,6022.132635
0.51364,22,6022.674639
0.53932,22,6023.148481
0.355319,20,6023.607904
0.564065,21,6024.065383
0.551733,23,6024.632537
0.500189,21,6025.108053
0.603151,22,6025.650759
0.506959,23,6026.129337
0.519366,23,6026.617777
0.591833,22,6027.103514
0.614201,21,6027.576161
0.459429,22,6028.065118
0.51123,22,6028.552375
0.544514,22,6029.050364
0.494034,21,6029.523876
0.524801,21,6030.004372
0.543652,21,6030.471921
0.540693,21,6030.932469
0.51069,20,6031.407434
0.495459,21,6031.878282
0.483067,21,6032.36441
0.548834,22,6032.835957
0.527281,20,6033.311601
0.467139,19,6033.763805
0.540232,21,6034.255396
0.571436,22,6034.760004
0.549427,21,6035.251938
0.456083,21,6035.717741
0.401221,19,6036.171211
0.400927,21,6036.643096
0.532964,21,6037.123129
0.436573,24,6037.674242
0.542338,22,6038.147381
0.55037,23,6038.663006
0.587154,24,6039.163163
0.534608,21,6039.632783
0.520664,21,6040.11543
0.475164,20,6040.57383
0.561752,21,6041.090698
0.617151,22,6041.557217
0.501392,23,6042.075823
0.538498,21,6042.554124
0.524416,22,6043.042029
0.479741,21,6043.514688
0.549097,21,6043.989823
0.56291,21,6044.477558
0.378289,19,6044.937805
0.542445,20,6045.410439
0.524146,20,6045.871855
0.543085,21,6046.343761
0.469355,20,6046.801766
0.470728,20,6047.286958
0.550606,22,6047.758653
0.504522,22,6048.2905
0.560111,21,6048.747224
0.50791,22,6049.227861
0.546812,21,6049.699143
0.476661,23,6050.190636
0.463895,19,6050.669806
0.528929,22,6051.15675
0.544555,22,6051.660634
0.433152,20,6052.133318
0.59045,22,6052.614534
0.534017,21,6053.077495
0.215163,20,6053.54922
0.54129,22,6054.038621
0.54897,21,6054.511511
0.536947,20,6055.020385
0.515508,20,6055.479285
0.558965,20,6055.927527
0.630596,22,6056.411769
0.541411,21,6056.898806
0.590756,22,6057.371844
0.490964,20,6057.843336
0.409941,20,6058.317712
0.587642,22,6058.792883
0.553154,22,6059.280217
0.553805,22,6059.765334
0.459854,21,6060.317792
0.514907,22,6060.797563
0.500808,21,6061.286913
0.525999,21,6061.758735
0.566832,23,6062.262357
0.526132,20,6062.722885
0.457705,25,6063.211951
0.549016,20,6063.733828
0.578062,21,6064.207292
0.571944,22,6064.695729
0.606436,21,6065.188203
0.445174,21,6065.649042
0.567844,20,6066.122022
0.503561,23,6066.655893
0.543093,21,6067.144268
0.594718,21,6067.6394
0.482132,23,6068.128128
0.549826,20,6068.572103
0.461685,19,6069.020287
0.573902,22,6069.491902
0.513626,20,6069.96674
0.495965,20,6070.42672
0.519879,21,6070.973196
0.503049,23,6071.53846
0.493393,27,6072.298294
0.535804,20,6072.891686
0.594811,21,6073.401137
0.54255,21,6073.873171
0.551965,20,6074.366686
0.531575,20,6074.823636
0.54466,20,6075.291647
0.519871,21,6075.746335
0.502616,23,6076.224869
0.406962,23,6076.726168
0.583822,21,6077.232636
0.527541,22,6077.704964
0.606029,21,6078.177161
0.354577,22,6078.666362
0.387628,21,6079.138076
0.504268,20,6079.627426
0.522048,20,6080.086644
0.399339,21,6080.592637
0.564299,22,6081.068173
0.535295,20,6081.526549
0.560575,21,6081.995963
0.553078,23,6082.485502
0.49657,24,6083.062594
0.533549,23,6083.549778
0.559161,20,6084.045856
0.464838,23,6084.532609
0.55562,20,6085.007461
0.554891,20,6085.465483
0.537211,21,6085.953918
0.541756,21,6086.427226
0.507926,20,6086.898283
0.532663,20,6087.38012
0.446858,21,6087.846098
0.536557,20,6088.30481
0.492175,19,6088.760976
0.572142,22,6089.250677
0.411053,22,6089.729016
0.56592,21,6090.275533
0.472256,25,6090.782752
0.532947,21,6091.254782
0.390181,21,6091.728765
0.511815,21,6092.199023
0.50481,23,6092.703567
0.528518,19,6093.159071
0.485805,21,6093.677813
0.566411,22,6094.172722
0.558062,21,6094.637154
0.57797,21,6095.105901
0.526493,20,6095.58107
0.561294,21,6096.060018
0.542999,21,6096.562966
0.548302,22,6097.053191
0.532158,21,6097.529373
0.423327,19,6097.987084
0.488729,22,6098.459863
0.436801,22,6098.963085
0.563676,21,6099.434286
0.559534,21,6099.906388
0.477483,22,6100.37985
0.558194,22,6100.856424
0.505395,21,6101.327276
0.519657,22,6101.800193
0.563035,22,6102.303145
0.549349,20,6102.765313
0.449009,21,6103.255054
0.528371,21,6103.74136
0.531326,21,6104.199645
0.562109,22,6104.676175
0.540052,21,6105.152166
0.583965,21,6105.667592
0.532618,21,6106.133251
0.515589,21,6106.636621
0.525922,22,6107.114883
0.521374,20,6107.570525
0.512571,20,6108.026597
0.51248,20,6108.533121
0.298325,20,6108.987654
0.541385,22,6111.830821
0.534626,22,6112.292776
0.511687,20,6112.759063
0.448814,22,6113.248125
0.61025,22,6113.734816
0.479866,20,6114.194907
0.482479,22,6114.684565
0.536223,21,6115.171255
0.558972,21,6115.653626
0.432145,20,6116.114453
0.560014,22,6116.604672
0.541078,21,6117.088687
0.617554,21,6117.558135
0.554265,20,6118.006753
0.502111,21,6118.529227
0.556724,22,6119.0177
0.544746,23,6119.544368
0.484697,21,6120.015632
0.547899,20,6120.496641
0.541781,22,6120.967052
0.561286,21,6121.454657
0.492157,21,6121.959818
0.583031,21,6122.432935
0.506478,22,6122.937352
0.361603,22,6123.411264
0.470421,21,6123.881996
0.539903,20,6124.348682
0.529096,20,6124.837053
0.487109,20,6125.310882
0.580889,22,6125.791793
0.488175,20,6126.26326
0.56675,23,6126.751252
0.473091,22,6127.235442
0.541879,22,6127.710523
0.591903,22,6128.212615
0.559538,22,6128.680125
0.557879,22,6129.177557
0.443707,20,6129.633238
0.595839,20,6130.088597
0.557307,22,6130.575726
0.528143,21,6131.101627
0.611237,21,6131.57823
0.550734,20,6132.035943
0.472729,23,6132.557103
0.515368,21,6133.028105
0.479314,22,6133.523234
0.581297,22,6134.002841
0.568007,22,6134.508545
0.502203,20,6134.963871
0.525319,22,6135.501482
0.50905,20,6135.974136
0.523048,20,6136.42964
0.549728,22,6136.90121
0.583491,21,6137.392191
0.583394,22,6137.925519
0.538525,23,6138.412153
0.572412,21,6138.901657
0.562807,21,6139.376101
0.535138,21,6139.838102
0.556737,20,6140.311102
0.502529,19,6140.804813
0.540662,21,6141.276847
0.568708,21,6141.74841
0.466123,18,6142.239754
0.539016,20,6142.709989
0.489574,21,6143.18495
0.575479,21,6143.690094
0.574865,21,6144.192366
0.515118,22,6144.664094
0.517565,22,6145.167152
0.502338,22,6145.660919
0.484973,19,6146.116564
0.496769,20,6146.574592
0.545041,21,6147.048006
0.546531,21,6147.536182
0.578635,21,6148.005727
0.569114,20,6148.477924
0.548428,20,6148.949654
0.626448,22,6149.427304
0.545284,21,6149.944413
0.439911,21,6150.46828
0.484571,26,6151.04287
0.526928,21,6151.513868
0.589794,21,6151.989883
0.445643,20,6152.46514
0.565728,22,6152.934924
0.589176,22,6153.404366
0.531257,20,6153.903522
0.600162,21,6154.381854
0.485442,21,6154.901994
0.572902,21,6155.380176
0.530742,23,6155.874834
0.411739,21,6156.364708
0.504857,20,6156.823364
0.518528,23,6157.337507
0.496257,21,6157.800446
0.491896,23,6158.308704
0.556376,20,6158.809379
0.545487,21,6159.272308
0.61661,21,6159.760983
0.593553,21,6160.248754
0.371762,23,6160.759002
0.56791,21,6161.247165
0.480158,22,6161.750397
0.481744,22,6162.238028
0.618573,21,6162.694561
0.44311,20,6163.165854
0.557882,21,6163.656494
0.541052,20,6164.117044
0.530731,22,6164.620146
0.518083,22,6165.106251
0.597691,21,6165.585972
0.543631,22,6166.06238
0.489513,22,6166.548903
0.502919,21,6167.038147
0.564896,21,6167.526268
0.580628,20,6168.019677
0.46378,22,6168.505751
0.565471,22,6168.977459
0.577952,22,6169.451437
0.536333,22,6169.938861
0.510143,21,6170.409847
0.522927,21,6170.908544
0.497503,23,6171.416184
0.493,23,6171.918907
0.581234,22,6172.407296
0.512821,22,6172.882421
0.483527,20,6173.35604
0.52034,22,6173.843389
0.481234,20,6174.330554
0.46881,21,6174.806357
0.476626,21,6175.257883
0.429894,19,6175.721644
0.476362,22,6176.205034
0.541974,20,6176.689565
0.591591,23,6177.193351
0.488322,20,6177.686491
0.50185,21,6178.141035
0.419788,19,6178.59711
0.583443,22,6179.069233
0.619262,21,6179.540241
0.531337,22,6180.032247
0.54246,21,6180.507901
0.516574,22,6181.018255
0.549586,20,6181.476544
0.571994,21,6181.948906
0.547447,20,6182.429992
0.522323,22,6182.926463
0.567346,21,6183.383655
0.482803,20,6183.887132
0.525292,22,6184.376046
0.450224,21,6184.84865
0.461448,20,6185.327487
0.515128,20,6185.797011
0.571466,21,6186.27053
0.475344,20,6186.759687
0.504432,21,6187.24724
0.519381,21,6187.710837
0.541516,23,6188.189163
0.53428,22,6188.69126
0.375139,23,6189.179195
0.498444,21,6189.667851
0.490759,21,6190.137957
0.601089,22,6190.63945
0.507861,23,6191.127426
0.510155,20,6191.583457
0.579455,21,6192.043072
0.559128,21,6192.572518
0.562709,21,6193.035258
0.480468,20,6193.506021
0.560386,21,6194.012088
0.557751,22,6194.484496
0.563761,21,6194.954597
0.453112,21,6195.427336
0.557657,21,6195.923771
0.441673,25,6196.411814
0.512895,20,6196.88398
0.591527,21,6197.365746
0.461665,22,6197.83462
0.55457,23,6198.339924
0.537629,22,6198.87577
0.572066,21,6199.35964
0.516564,23,6199.863207
0.532737,21,6200.365247
0.509544,21,6200.861643
0.483576,21,6201.350908
0.447812,23,6201.840569
0.412442,21,6202.337771
0.554315,21,6202.800205
0.552696,20,6203.271447
0.428894,20,6203.745263
0.564981,21,6204.20289
0.566866,21,6204.677536
0.539514,22,6207.321273
0.530888,22,6207.770727
0.504332,23,6208.249651
0.532448,21,6208.738327
0.494905,19,6209.181323
0.516386,21,6209.653567
0.563824,21,6210.158589
0.579371,22,6210.622209
0.577755,23,6211.097731
0.602537,22,6211.57821
0.43502,20,6212.051209
0.544202,22,6212.552186
0.532723,22,6213.055686
0.594014,22,6213.547372
0.492504,22,6214.023204
0.565679,22,6214.497605
0.540862,20,6214.961876
0.570297,21,6215.465999
0.441004,20,6215.916863
0.547092,21,6216.409935
0.44306,22,6216.88901
0.476507,21,6217.362425
0.475134,21,6217.831955
0.554253,20,6218.292854
0.535534,21,6218.790027
0.396433,23,6219.265375
0.517474,21,6219.775655
0.558042,20,6220.252342
0.502007,20,6220.705853
0.550491,21,6221.180803
0.475569,23,6221.735177
0.63105,22,6222.226109
0.541714,21,6222.699013
0.606278,22,6223.234358
0.503649,21,6223.743353
0.553371,22,6224.218536
0.428268,21,6224.690202
0.586905,23,6225.19811
0.502749,20,6225.653864
0.507739,23,6226.178991
0.593772,21,6226.63605
0.569524,21,6227.107728
0.550245,21,6227.590749
0.539271,21,6228.065595
0.427695,25,6228.585095
0.555011,22,6229.071725
0.532811,23,6229.579845
0.551809,22,6230.053945
0.507993,20,6230.514147
0.546541,20,6230.958343
0.572248,21,6231.448728
0.496237,21,6231.923666
0.396513,19,6232.378012
0.534409,21,6232.854315
0.394764,21,6233.332298
0.434997,20,6233.799514
0.521136,20,6234.265671
0.524792,21,6234.807579
0.33882,21,6235.284388
0.449375,22,6235.780204
0.48601,20,6236.242467
0.54583,21,6236.727987
0.523108,22,6237.188529
0.537834,22,6237.660956
0.462832,19,6238.134962
0.498746,21,6238.607064
0.478286,25,6239.13344
0.460452,20,6239.58252
0.575787,21,6240.055009
0.564055,21,6240.512645
0.586315,22,6241.022753
0.54683,21,6241.544794
0.549765,22,6242.034065
0.555843,21,6242.53937
0.478887,22,6243.005981
0.584873,22,6243.480935
0.530181,23,6243.967582
0.558523,21,6244.518712
0.455923,19,6244.97393
0.494969,20,6245.46418
0.578456,21,6245.944643
0.537206,20,6246.402214
0.549264,20,6246.853599
0.525895,20,6247.333958
0.469043,19,6247.795744
0.552057,22,6248.267647
0.484362,21,6248.771702
0.587909,22,6249.251784
0.593519,21,6249.706673
0.480457,23,6250.196132
0.546089,21,6250.656362
0.562308,21,6251.151043
0.479226,20,6251.60675
0.543245,23,6252.158885
0.536868,21,6252.633787
0.523066,21,6253.091371
0.569692,20,6253.544482
0.526924,21,6254.031025
0.586397,21,6254.519999
0.491604,22,6254.991341
0.383045,19,6255.496435
0.429707,19,6255.941288
0.440835,19,6256.417933
0.494975,20,6256.876634
0.614886,22,6257.392915
0.533113,21,6257.855931
0.589727,22,6258.370916
0.572009,22,6258.84466
0.499439,22,6259.316884
0.495993,19,6259.771831
0.541342,20,6260.228977
0.584342,23,6260.753729
0.521365,22,6261.244217
0.560326,20,6261.717294
0.501524,22,6262.191274
0.40621,19,6262.642155
0.52557,22,6263.11871
0.456159,20,6263.585531
0.517244,21,6264.092504
0.566272,21,6264.563669
0.540088,20,6265.050424
0.475215,22,6265.522269
0.544999,19,6265.984662
0.541737,21,6266.44354
0.561156,23,6266.965058
0.573365,21,6267.454318
0.576532,22,6267.922314
0.49869,21,6268.415075
0.585686,21,6268.903203
0.598582,22,6269.388925
0.555682,21,6269.848773
0.472652,23,6270.371074
0.452651,23,6270.848291
0.446407,21,6271.354575
0.392846,22,6271.826749
0.554832,23,6272.314232
0.479666,21,6272.790406
0.53643,20,6273.250104
0.603036,21,6273.772572
0.399369,19,6274.211649
0.584747,21,6274.72962
0.459572,23,6275.216073
0.574825,21,6275.695554
0.5284,23,6276.171375
0.37144,20,6276.674447
0.572283,21,6277.138679
0.476708,22,6277.655042
0.44066,23,6278.145954
0.566017,21,6278.606649
0.585324,21,6279.081577
0.524341,20,6279.541679
0.586265,21,6280.047866
0.536085,21,6280.526477
0.501037,21,6281.042444
0.531451,20,6281.493435
0.526186,21,6281.970119
0.569246,23,6282.462975
0.473027,22,6282.940905
0.502225,21,6283.432533
0.606548,21,6283.909374
0.562497,20,6284.409474
0.462176,20,6284.865654
0.506535,20,6285.327743
0.52614,21,6285.801174
0.547194,20,6286.261578
0.55997,21,6286.755615
0.572041,21,6287.219476
0.539894,21,6287.702823
0.580544,21,6288.174716
0.556236,21,6288.648305
0.46994,23,6289.122195
0.516887,22,6289.66102
0.544174,23,6290.150184
0.556514,22,6290.659909
0.552663,21,6291.152137
0.552397,22,6291.610447
0.587952,22,6292.110092
0.572648,22,6292.594016
0.627351,22,6293.10318
0.521605,20,6293.559858
0.486146,21,6294.066155
0.547537,21,6294.53742
0.548287,21,6294.993701
0.537577,22,6295.465894
0.565127,21,6295.956144
0.35943,21,6296.433084
0.536431,20,6296.905021
0.490742,21,6297.41589
0.407511,22,6297.909304
0.476828,21,6298.391781
0.519777,22,6298.892224
0.496919,23,6299.395157
0.537086,22,6299.875024
0.608929,21,6302.321796
0.549081,20,6302.786195
0.492151,20,6303.238606
0.514575,22,6303.747699
0.503848,21,6304.220048
0.555335,22,6304.696091
0.602583,21,6305.155557
0.464686,20,6305.652166
0.571521,22,6306.186365
0.568398,24,6306.681993
0.505952,21,6307.174115
0.546446,22,6307.649224
0.396657,22,6308.112097
0.545473,20,6308.587442
0.500367,21,6309.055805
0.528655,22,6309.523945
0.562321,22,6309.996943
0.481419,22,6310.484601
0.562314,21,6310.948815
0.478974,23,6311.438076
0.532667,22,6311.915468
0.551317,21,6312.403018
0.559663,21,6312.86133
0.503029,23,6313.407595
0.518973,23,6313.891008
0.597062,22,6314.38134
0.432082,21,6314.854398
0.550588,22,6315.335415
0.56281,23,6315.887329
0.574273,23,6316.383944
0.558984,22,6316.915666
0.447816,21,6317.380483
0.488168,22,6317.861261
0.496978,22,6318.352578
0.364859,18,6318.837172
0.508573,22,6319.303522
0.536806,21,6319.779915
0.585155,21,6320.261775
0.472964,22,6320.736042
0.561348,22,6321.224881
0.454807,20,6321.699756
0.56817,21,6322.208962
0.622747,21,6322.679227
0.452849,21,6323.191522
0.611094,21,6323.668022
0.503581,22,6324.142156
0.532783,22,6324.604876
0.520102,20,6325.107462
0.362351,24,6325.617019
0.522884,20,6326.088027
0.531736,21,6326.612917
0.333591,24,6327.109951
0.571537,21,6327.577492
0.47706,20,6328.045496
0.435973,19,6328.513199
0.57364,20,6328.98487
0.526008,22,6329.488498
0.478922,22,6329.979229
0.597219,21,6330.451544
0.522521,22,6330.912836
0.349113,22,6331.388922
0.541278,22,6331.94303
0.524948,21,6332.398163
0.542351,23,6332.904254
0.504043,23,6333.392352
0.41141,22,6333.865817
0.583171,21,6334.354548
0.490377,24,6334.858476
0.506628,23,6335.34812
0.575399,21,6335.808172
0.529735,21,6336.330399
0.486708,20,6336.806093
0.54888,22,6337.279204
0.50881,20,6337.738137
0.481792,21,6338.20859
0.621915,21,6338.68041
0.47628,19,6339.151999
0.467733,20,6339.61514
0.521901,20,6340.088284
0.53152,21,6340.544183
0.598782,21,6341.004542
0.48763,22,6341.510754
0.563738,21,6341.988898
0.462721,21,6342.491076
0.485007,20,6342.950886
0.516005,20,6343.408094
0.573628,21,6343.881935
0.447129,20,6344.331107
0.56895,21,6344.852457
0.579681,21,6345.30849
0.503154,19,6345.771098
0.561441,22,6346.248965
0.523891,21,6346.732744
0.488359,22,6347.236242
0.504576,23,6347.765842
0.488656,20,6348.246326
0.540568,22,6348.721072
0.570614,22,6349.256194
0.432742,22,6349.743129
0.52889,22,6350.213883
0.476409,21,6350.708152
0.56367,22,6351.216284
0.511491,21,6351.690152
0.538226,21,6352.210179
0.489788,22,6352.710368
0.558105,22,6353.188786
0.501328,20,6353.644565
0.486039,22,6354.118744
0.588197,21,6354.60354
0.469647,21,6355.074963
0.492648,21,6355.578704
0.494068,21,6356.039664
0.531943,21,6356.514288
0.565998,23,6357.003968
0.489181,21,6357.515949
0.618112,21,6357.984728
0.538521,21,6358.463563
0.492333,19,6358.935982
0.579099,21,6359.414275
0.476899,24,6359.899289
0.527144,22,6360.380857
0.587712,22,6360.89845
0.536828,20,6361.370255
0.409024,19,6361.831444
0.462292,20,6362.32727
0.4021,22,6362.807073
0.584595,23,6363.286182
0.509178,23,6363.790726
0.605697,22,6364.286654
0.421783,19,6364.740791
0.517477,20,6365.215617
0.575294,20,6365.686721
0.517672,22,6366.152252
0.564078,22,6366.64413
0.417185,18,6367.104924
0.493427,22,6367.613215
0.455482,23,6368.097957
0.568631,21,6368.618766
0.515359,19,6369.094445
0.610215,21,6369.552083
0.555765,22,6370.039646
0.554608,22,6370.527886
0.531323,21,6371.004158
0.51047,21,6371.491028
0.534921,22,6372.000997
0.554367,21,6372.469888
0.48644,22,6372.959482
0.547767,20,6373.422025
0.541957,21,6373.905965
0.610899,21,6374.379288
0.544854,20,6374.850545
0.533972,23,6375.33779
0.474166,21,6375.814738
0.537598,22,6376.285441
0.542592,22,6376.824044
0.566368,21,6377.290594
0.452768,20,6377.762898
0.544344,20,6378.235256
0.54117,22,6378.705105
0.542136,22,6379.179064
0.537471,20,6379.647479
0.509048,20,6380.150849
0.498731,23,6380.643117
0.586753,22,6381.13079
0.543713,21,6381.63549
0.577309,21,6382.109219
0.575313,22,6382.597071
0.505198,19,6383.040689
0.513447,21,6383.561076
0.559006,23,6384.050644
0.46997,20,6384.529675
0.482658,19,6384.986557
0.529603,22,6385.463784
0.515336,20,6385.93836
0.440089,21,6386.40828
0.547195,22,6386.91748
0.542082,23,6387.40707
0.509809,21,6387.894472
0.558701,21,6388.365966
0.569388,21,6388.825737
0.550864,20,6389.312024
0.60641,21,6389.801123
0.560937,23,6390.288534
0.509289,21,6390.765527
0.55415,22,6391.269245
0.505433,23,6391.745177
0.625451,22,6392.218519
0.549793,23,6392.718056
0.53992,21,6393.216331
0.485223,22,6393.688556
0.446003,20,6394.191195
0.531158,22,6394.677903
0.579126,22,6397.393902
0.504716,20,6397.860098
0.524904,20,6398.321907
0.622497,22,6398.780947
0.538382,21,6399.269711
0.538947,20,6399.744307
0.472362,20,6400.215909
0.500177,23,6400.706847
0.530692,21,6401.179801
0.48534,20,6401.63506
0.515716,21,6402.109344
0.483605,19,6402.567772
0.604619,21,6403.10092
0.499329,23,6403.588655
0.536863,20,6404.08149
0.491793,20,6404.554336
0.511335,20,6405.025411
0.545082,22,6405.49838
0.401802,20,6405.959844
0.596825,22,6406.431831
0.560293,23,6406.907523
0.568059,22,6407.404432
0.432958,19,6407.864306
0.562021,22,6408.332718
0.583142,20,6408.790827
0.575949,20,6409.29835
0.586514,22,6409.802157
0.565717,21,6410.284115
0.444015,22,6410.781361
0.572561,21,6411.25157
0.485643,20,6411.725735
0.582692,21,6412.201596
0.54322,22,6412.716818
0.558808,22,6413.188499
0.539528,21,6413.688695
0.425722,19,6414.148754
0.548044,21,6414.614445
0.550555,21,6415.091753
0.550807,20,6415.548362
0.584614,22,6416.11773
0.540949,20,6416.564524
0.565223,21,6417.057662
0.537,21,6417.519747
0.540491,22,6418.009364
0.497754,21,6418.462752
0.470976,22,6418.970678
0.577989,21,6419.456752
0.583633,21,6419.937011
0.631786,21,6420.411155
0.535033,21,6420.872456
0.531442,21,6421.359988
0.570265,21,6421.828197
0.560845,21,6422.323013
0.480018,20,6422.790239
0.478832,21,6423.283448
0.530253,22,6423.772261
0.551384,21,6424.27842
0.585554,21,6424.741912
0.584425,21,6425.213405
0.509755,21,6425.75457
0.551162,22,6426.226239
0.582478,21,6426.716943
0.455439,21,6427.191569
0.50135,21,6427.655616
0.543718,21,6428.115479
0.505419,21,6428.595623
0.504937,21,6429.099905
0.504165,20,6429.5829
0.57636,21,6430.071599
0.514091,20,6430.544399
0.481046,22,6431.020353
0.521525,21,6431.491184
0.501968,20,6431.982278
0.576908,21,6432.455013
0.570221,20,6432.946129
0.617327,21,6433.426574
0.523149,23,6433.910774
0.529606,20,6434.374283
0.58439,21,6434.830163
0.51719,21,6435.310185
0.548811,23,6435.804177
0.602216,22,6436.307291
0.511366,20,6436.778602
