#{"t_start": 1670412576.2501278, "env_id": null}
r,l,t
0.157544,1001,3733.092918
0.079706,865,3738.901575
0.156972,21,3739.438977
0.008257,152,3740.81602
0.284366,186,3742.241611
0.308604,304,3744.62259
0.495997,487,3748.189965
0.103441,646,3754.88404
0.498941,323,3756.982208
0.144771,1001,3762.936258
0.589975,475,3766.158865
0.482702,557,3770.01241
0.473382,1001,3776.66947
0.3766,219,3778.445471
0.406644,1001,3787.115863
0.740208,1001,3793.739955
0.37876,196,3795.267534
0.110701,488,3798.664745
0.501092,972,3804.90101
0.754335,1001,3813.21472
0.281798,1001,3819.541398
0.411999,255,3821.487642
0.645855,625,3825.859059
0.264937,1001,3832.874253
0.792765,1001,3842.008013
0.217449,1001,3847.945166
0.482118,1001,3853.765811
0.203369,266,3855.812356
0.400862,1001,3862.526108
0.260247,1001,3871.500024
0.429933,247,3873.174726
0.3071,1001,3879.915594
0.352522,418,3882.750911
0.11425,992,3889.098824
0.240361,229,3891.024817
0.638703,822,3895.506511
0.493884,1001,3903.559127
0.20109,406,3906.588657
0.596445,1001,3913.441678
0.313428,742,3918.42075
0.698116,1001,3925.134065
0.34994,1001,3933.729733
0.356053,433,3936.545266
0.47681,271,3938.318723
0.820091,1001,3944.609552
0.147107,283,3946.624912
0.256376,1001,3953.449822
0.117826,1001,3961.866695
0.304363,479,3965.270331
0.494098,1001,3971.814319
0.118421,252,3973.668874
0.466913,280,3975.884409
0.600939,430,3978.839139
0.855983,1001,3986.757886
0.511351,382,3989.123851
0.515211,1001,3995.783729
0.263773,173,3997.308903
0.265333,625,4001.319972
0.031313,672,4005.919425
0.120156,63,4006.689241
0.423863,611,4011.009895
0.185613,118,4012.069335
0.75257,71,4012.889761
0.570822,880,4020.849547
0.233342,762,4025.290858
0.074895,48,4025.929338
1.003963,1001,4032.373586
0.640234,223,4034.237299
0.158292,115,4035.356905
0.205792,398,4038.41423
0.273379,404,4041.300085
0.2168,303,4043.763264
0.242626,126,4044.912338
0.348289,1001,4053.541471
0.425227,1001,4060.034094
0.216643,1001,4066.509911
0.024566,131,4067.574676
0.12044,633,4071.0239
0.386502,276,4073.101232
0.324486,392,4078.193793
0.983857,1001,4084.264241
0.067192,729,4089.354668
0.655964,1001,4095.936171
0.216989,443,4099.146615
0.647739,423,4102.282822
0.217218,385,4107.657251
0.357353,1001,4113.356131
0.307092,104,4114.285681
0.096678,405,4117.232393
0.078991,94,4118.158121
0.156083,377,4120.948373
0.321948,1001,4127.446418
0.050385,635,4131.830359
0.397432,1001,4140.341474
0.65673,1001,4146.770825
0.695329,425,4149.702729
0.024232,414,4152.784488
0.049024,569,4156.457517
0.341563,896,4161.677657
0.262295,557,4167.528506
0.107136,1001,4174.109003
0.581393,1001,4180.664457
0.3662,1001,4187.225657
0.730046,596,4191.355456
0.619686,820,4198.924541
0.273101,972,4204.648413
0.348599,1001,4211.224035
0.274182,617,4215.43367
0.440966,204,4217.183704
0.35031,824,4224.818438
0.213137,1001,4231.599103
0.753246,1001,4238.314301
1.009996,1001,4244.393728
0.301497,110,4245.313177
0.082973,41,4245.944495
0.135045,520,4249.386019
0.676231,1001,4257.826574
0.572513,625,4262.28026
0.673338,522,4265.91832
0.612651,327,4268.417714
0.518938,302,4270.821135
0.692491,855,4276.547094
0.154304,116,4277.603552
0.236011,822,4284.979422
0.221244,498,4288.435614
0.07954,437,4291.126418
0.355536,1001,4297.562071
0.546911,159,4298.977311
0.441942,596,4302.874867
0.491517,890,4308.916563
0.649426,1001,4317.373991
0.423071,1001,4323.891032
1.089384,1001,4330.470104
0.326307,334,4332.641128
0.485009,715,4336.950005
0.077576,312,4341.400087
0.403049,1001,4347.790072
0.317346,237,4349.692399
0.175736,1001,4356.259999
0.355004,390,4359.037146
0.135986,518,4362.54774
0.38071,658,4367.168549
0.189885,255,4371.452362
0.89109,1001,4377.129922
0.244653,269,4379.026274
0.821912,1001,4385.458667
1.607985,1001,4392.158484
0.676265,1001,4400.834367
0.439529,1001,4406.992271
0.044823,79,4407.870975
0.17899,372,4410.724382
0.918328,1001,4417.365428
0.728806,295,4419.437518
1.026013,600,4422.822846
0.706025,685,4429.767336
0.910781,1001,4436.318702
0.007627,139,4437.553272
0.125865,783,4443.07357
0.602958,682,4447.883242
0.588957,227,4449.683224
0.911012,734,4454.667025
0.439273,1001,4463.146563
0.557092,1001,4468.797872
0.286832,994,4475.294302
0.80921,584,4479.309258
1.124318,1001,4488.203053
0.90601,1001,4494.417052
1.197204,1001,4501.039031
0.931065,1001,4507.661289
0.493968,199,4509.175854
0.529415,366,4511.555742
0.560288,778,4518.996858
0.418538,1001,4525.482086
0.104612,832,4531.022399
0.87581,1001,4537.796184
0.20929,41,4538.472849
0.420161,1001,4547.321921
0.344993,212,4548.726618
0.161457,1001,4554.540587
0.529329,414,4557.253316
0.53734,749,4562.528395
0.362074,580,4566.672407
0.509806,349,4569.214815
1.002887,1001,4577.86275
0.864316,1001,4584.242386
0.21623,373,4586.872742
0.387875,530,4590.575898
0.416628,1001,4597.017587
0.012146,212,4598.562998
0.814447,1001,4606.718556
0.090852,109,4607.647984
0.0333,137,4608.83144
0.483872,887,4614.759611
1.287973,812,4620.361772
0.933475,263,4622.497567
0.212443,1001,4629.322463
0.564306,1001,4637.695202
0.356506,1001,4643.493073
0.476803,1001,4650.00885
0.20138,104,4651.066614
0.220566,1001,4657.42489
0.193882,386,4660.174743
0.334102,1001,4668.265201
0.680846,651,4672.721308
0.321444,1001,4679.231243
0.802795,1001,4685.52221
0.123963,596,4689.673442
0.359853,1001,4698.150967
0.523381,728,4703.213437
1.317299,838,4708.73213
0.792241,894,4714.878222
0.296935,773,4722.465694
0.687268,1001,4728.527724
0.44409,149,4729.730196
1.20987,288,4731.841553
0.477179,541,4735.743039
0.566292,1001,4742.439244
0.26627,317,4744.858593
0.248656,365,4747.552402
0.976201,1001,4756.340863
0.341136,575,4760.228324
0.219303,327,4762.624085
0.458041,1001,4769.348507
0.100237,1001,4775.078979
1.083552,1001,4783.296188
1.35155,1001,4789.695273
0.187902,1001,4796.301508
0.451708,1001,4802.864666
0.06353,101,4803.936531
0.65302,337,4806.474573
0.604307,1001,4815.071393
0.542073,443,4817.791015
0.854465,1001,4824.132004
0.46255,1001,4830.801417
0.378706,1001,4839.35191
0.684794,100,4840.178239
0.151101,260,4841.963285
0.250608,557,4845.764337
0.982686,1001,4852.292546
0.332179,1001,4859.089157
1.11766,1001,4867.846761
0.356042,196,4869.570936
0.528796,428,4872.860706
0.297178,793,4877.943214
0.159799,471,4881.027606
0.426222,732,4885.47387
0.931227,745,4889.983194
0.339449,61,4890.643405
0.097232,1001,4899.116642
0.48828,1001,4904.719823
0.690072,1001,4910.355154
0.116589,552,4915.7881
0.273835,101,4917.136635
0.944069,1001,4925.568276
0.661957,447,4932.747269
0.724411,1001,4940.973268
0.339305,681,4946.864372
0.256092,115,4948.216905
0.721593,443,4952.248702
0.338733,1001,4960.065619
0.331768,302,4962.746434
0.262933,1001,4973.778836
0.635625,1001,4981.951252
0.574479,1001,4990.259596
0.718932,1001,4998.721193
1.185184,1001,5009.958839
1.185001,1001,5017.754605
0.450105,348,5020.931501
0.506714,1001,5029.64409
0.58003,1001,5038.041896
0.967237,682,5047.060369
0.67604,1001,5055.461163
0.929857,1001,5063.976131
1.052252,675,5069.919958
0.324766,404,5073.066376
0.501611,621,5081.42407
0.914703,1001,5089.576818
0.797496,1001,5098.052218
1.267919,1001,5106.643086
0.46104,1001,5118.292998
0.250546,1001,5127.062988
0.591013,742,5132.55742
1.097186,939,5140.225435
0.74025,1001,5148.58968
0.478732,1001,5160.028205
0.796273,1001,5168.41604
0.619881,1001,5177.243405
0.537861,1001,5185.273201
0.390238,1001,5194.791602
0.84439,738,5199.495854
0.528557,1001,5205.380427
0.805587,854,5210.46367
0.58444,1001,5219.073174
1.182549,1001,5224.923595
1.704615,983,5229.963759
1.371436,1001,5235.667074
0.349668,506,5239.076365
0.667525,361,5241.274697
0.749151,588,5246.972651
0.900228,863,5251.921848
0.60285,1001,5257.757367
1.12002,954,5263.358767
0.536271,1001,5271.11121
0.577032,1001,5276.637702
0.407113,328,5278.715203
0.627548,1001,5284.583695
0.521576,756,5289.121905
0.58623,1001,5297.597931
1.3098,1001,5303.259294
0.5837,453,5305.661438
0.497946,867,5309.993832
0.601393,174,5311.28351
0.882604,1001,5317.079487
0.754188,1001,5325.074978
1.458225,1001,5330.931789
1.149393,201,5332.489698
0.24276,230,5334.092991
0.67142,1001,5339.91704
0.0974,167,5341.173427
0.773544,1001,5348.658865
1.105049,1001,5354.052058
0.250465,465,5356.912859
0.236975,301,5358.931961
0.876054,844,5363.952892
1.062674,884,5369.337004
0.740083,1001,5377.59848
0.361039,57,5378.204004
0.44913,524,5381.350243
1.465296,1001,5386.174088
0.283302,249,5387.857384
0.337826,406,5390.380773
1.021916,329,5392.612897
0.302053,561,5396.206005
0.600785,525,5402.059988
0.913199,1001,5407.581165
0.937021,1001,5413.585948
0.815667,519,5417.251156
0.600989,1001,5422.815953
1.311312,881,5429.668491
1.349948,1001,5435.535
1.415206,1001,5441.203085
0.490984,499,5444.375536
0.493584,1001,5450.186495
0.597414,1001,5458.373881
0.625444,1001,5463.699222
1.147649,1001,5469.197803
0.779552,1001,5475.131252
0.846019,412,5480.382926
0.78948,995,5485.878612
0.937217,764,5490.431726
0.239109,649,5494.32726
1.300642,1001,5500.222177
0.874452,251,5501.722189
1.037598,806,5508.296649
0.082106,33,5508.782159
0.516656,576,5512.263379
0.850037,573,5515.777837
0.306487,1001,5521.875849
0.66646,1001,5527.782358
0.948645,1001,5535.860161
0.701157,342,5537.973767
0.335352,536,5540.741274
0.470608,1001,5546.187627
0.793323,1001,5552.149914
1.418258,1000,5560.457287
1.047514,746,5564.922315
0.506821,455,5567.791492
0.326666,337,5570.094842
1.464958,893,5575.391053
1.11874,1001,5580.430725
0.499843,551,5586.234414
0.974938,1001,5591.790176
0.539746,407,5594.362231
0.86468,562,5597.796755
1.114433,1001,5603.673793
0.466714,475,5606.606665
0.505376,138,5607.772146
0.747032,1001,5615.897882
0.462546,491,5618.344587
1.106762,489,5620.949525
0.397786,235,5622.519495
0.79688,1001,5628.507428
0.740168,376,5631.002066
2.265317,1001,5639.45521
0.529005,241,5640.960472
1.241225,716,5645.339029
0.092976,531,5648.629406
1.06979,467,5651.698696
0.932339,1001,5656.921156
2.322688,1001,5664.867582
0.615233,975,5670.106662
1.035978,396,5672.757488
0.52562,325,5675.056445
0.583708,671,5679.166995
0.503636,1001,5685.042033
1.499031,1001,5693.378848
0.084428,120,5694.283059
2.001774,1001,5699.187078
0.865848,1001,5704.965288
0.672067,1001,5710.79361
0.962574,1001,5719.278409
0.532351,840,5724.121108
0.495601,1001,5730.062641
0.278318,554,5733.580838
1.728062,1001,5738.536078
1.765058,1001,5746.69882
0.52884,1001,5752.639131
0.548295,271,5754.630032
0.732443,1001,5760.45133
1.017762,1001,5766.326986
1.38884,1001,5774.150954
0.854296,1001,5779.73935
0.326021,154,5780.951804
0.800572,1001,5786.968646
1.10748,1001,5792.688493
0.239356,143,5796.467629
1.835479,1001,5802.033595
0.595671,1001,5807.940482
1.522841,1001,5813.347495
0.260363,242,5814.778623
1.758382,1001,5823.258284
2.364492,1001,5828.861348
1.068591,1001,5834.89865
1.230456,1001,5840.945241
0.469702,1001,5849.600052
0.866181,1001,5854.328223
0.81056,1001,5859.945669
0.530291,1001,5865.958595
1.181759,798,5870.721736
1.555956,1001,5878.72995
0.67652,454,5881.685979
0.340642,1001,5887.832642
1.326283,1001,5893.140682
0.39736,588,5896.670328
1.498913,1001,5905.246974
1.398502,1001,5911.162661
0.686653,598,5914.7804
1.930739,1001,5920.823088
0.998437,1001,5929.223317
2.370511,1001,5934.124889
1.200228,1001,5939.782179
0.424716,1001,5945.649238
2.355134,1001,5954.095006
1.271631,1001,5959.654301
1.003334,1001,5965.555773
0.696533,1001,5970.71493
1.238128,825,5975.11368
0.154172,1001,5983.221759
2.01103,1001,5989.28293
0.634279,336,5991.489649
0.432801,258,5993.213979
1.524648,1001,5999.092071
1.030295,1001,6007.318726
0.853805,909,6011.972189
1.964221,1001,6017.598006
0.847739,1001,6023.551109
2.249565,1001,6031.782884
1.458244,1001,6037.37421
0.841689,1001,6043.125833
1.225327,1001,6048.367622
0.765479,511,6051.140895
3.203735,1001,6059.135453
2.135549,1001,6064.92773
0.892586,690,6069.062847
1.50044,1001,6075.045778
1.262021,798,6082.641008
1.178125,914,6087.09943
0.949237,1001,6092.383734
1.201761,1001,6098.279624
1.378268,1001,6104.111985
0.83794,1001,6112.380355
0.517399,1001,6118.112098
1.255627,1001,6123.773101
0.239552,1001,6128.658138
0.959655,1001,6136.839376
0.521087,638,6140.702112
1.169074,1001,6146.562235
1.562704,1001,6152.562345
0.828393,343,6154.805598
0.903406,404,6160.023389
3.4261,1001,6165.125965
1.773442,1001,6170.57259
0.267791,348,6172.809358
1.494017,1001,6178.684813
1.789014,1001,6186.838806
0.419989,974,6192.370166
0.308416,1001,6198.174654
0.744921,1001,6203.610719
1.475424,557,6206.517718
0.421529,189,6207.856441
1.542831,1001,6216.028848
1.004228,1001,6221.916189
0.46493,500,6225.010597
1.706637,1001,6230.985313
1.684525,1001,6239.200853
2.454957,1001,6244.112971
1.764162,1001,6249.683221
1.564583,297,6251.680688
1.640408,1001,6257.719292
1.705569,503,6263.584167
1.876063,1001,6269.055171
0.96166,1001,6274.918205
0.303685,541,6278.227099
1.038361,1001,6283.138744
1.316985,1001,6291.053579
1.108607,1001,6296.840784
0.425955,246,6298.570094
0.888535,1001,6304.58791
0.974588,1001,6310.593096
1.35413,1001,6318.584926
0.82893,1001,6323.496176
2.128012,1001,6329.385713
1.097143,563,6332.788798
1.518887,1001,6341.199325
1.019099,1001,6346.715719
2.230796,847,6351.826547
0.313207,1001,6357.671672
2.262664,1001,6362.37563
0.691244,327,6366.865898
0.565893,430,6369.520653
1.427439,1001,6375.312135
1.876499,1001,6381.373164
1.348357,545,6384.706725
2.577112,1001,6393.154175
1.190019,1001,6398.42963
3.352273,1001,6403.454244
1.606897,1001,6409.316675
2.624607,1001,6418.000879
1.817171,690,6421.626076
1.910297,1001,6427.543116
2.447422,1001,6433.312808
1.76115,1001,6438.512588
2.036166,1001,6446.114352
1.87368,1001,6452.066411
0.435299,146,6453.22872
1.932025,1001,6459.097827
0.863476,640,6463.030789
2.38949,1001,6471.323443
0.43409,183,6472.524246
1.255822,1001,6477.631044
3.10532,1001,6483.309187
1.585124,1001,6489.349877
1.814536,1001,6497.663867
3.46857,1001,6503.596375
2.727007,1001,6509.489312
1.109981,323,6511.557809
2.088168,1001,6516.725439
0.773639,690,6523.173684
1.430777,1001,6528.834186
1.866789,1001,6534.77558
1.307453,1001,6540.636481
2.021466,1001,6548.877033
3.052075,1001,6553.883814
2.217238,1001,6559.099595
2.482308,1001,6564.880764
2.297803,1001,6573.413816
1.255926,1001,6579.056381
1.192871,1001,6584.951135
1.022934,1001,6590.818701
1.426343,605,6593.827848
2.017968,1001,6601.86985
2.388983,1001,6607.678448
0.909137,919,6613.050034
2.013313,1001,6618.809659
1.924511,1001,6626.986895
1.770265,1001,6631.968308
5.105648,1001,6637.400219
1.772613,1001,6643.368053
0.287356,227,6644.98018
1.608278,920,6652.962997
0.90594,1001,6658.881149
1.248751,1001,6664.760986
1.158533,1001,6670.158734
2.141962,1001,6678.062205
1.672001,944,6683.629394
1.604914,1001,6689.558139
2.592153,1001,6695.368424
2.590892,441,6698.072635
0.515492,218,6699.609532
1.706927,1001,6707.746177
2.208224,782,6711.592911
2.148511,1001,6717.220998
1.15982,1001,6723.091023
2.595259,1001,6731.104484
2.598869,896,6736.401459
0.081001,161,6737.703511
0.897857,417,6740.480015
2.467752,1001,6746.403497
2.43268,1001,6753.990355
2.577598,1001,6759.273681
1.391739,439,6762.119058
2.815514,1001,6768.017193
0.696139,303,6769.986382
1.005223,1001,6775.852784
0.587928,506,6781.624386
2.776291,1001,6786.845016
0.615871,235,6788.170906
4.596616,1001,6793.778336
2.225376,1001,6799.68655
2.260483,1001,6808.129463
2.032256,1001,6813.854819
2.967042,1001,6819.816794
0.837341,399,6822.352175
1.764425,1001,6827.396496
1.256848,1001,6835.61451
1.767045,1001,6841.470393
1.401771,1001,6847.296569
0.746262,272,6849.147784
0.719281,381,6851.681589
0.414872,124,6852.790916
1.276626,1001,6861.370566
3.987725,1001,6866.330305
4.304737,1001,6871.848079
0.813275,1001,6877.554396
0.497886,1001,6886.072544
2.727922,1001,6891.574272
0.808613,560,6895.149827
2.735991,1001,6900.892313
2.283314,1001,6905.978949
3.84436,1001,6913.921031
2.258357,1001,6919.813756
3.457345,1001,6925.762693
2.156018,1001,6931.70208
3.046812,1001,6939.911615
4.672857,1001,6944.776004
3.700062,1001,6950.541988
2.623163,903,6955.860884
2.735971,766,6963.008019
1.844849,1001,6968.62824
1.584877,1001,6974.586656
3.322108,1001,6980.443445
1.800989,1001,6988.235469
2.485837,1001,6993.713875
2.512969,1001,6999.671868
2.55013,1001,7005.334556
2.076495,1001,7011.203641
3.981246,1001,7018.87911
2.570034,1001,7023.914296
2.693387,1001,7029.717709
2.777109,1001,7035.818619
1.28741,727,7042.406466
1.789013,1001,7048.211415
2.584956,1001,7054.020457
2.513652,1001,7059.289211
1.58092,1001,7067.182922
0.366747,164,7068.344429
0.804308,1001,7074.292996
2.552565,1001,7080.225306
1.581999,1001,7086.320469
1.411052,442,7091.986123
2.132876,1001,7097.223463
2.501092,1001,7102.34097
3.360181,1001,7108.287897
3.272127,1001,7114.143656
2.042426,404,7119.17107
4.432347,1001,7124.938612
2.716813,1001,7130.742332
4.453686,1001,7136.340871
3.5153,957,7143.700982
3.265379,1001,7149.293026
2.889878,1001,7155.01099
4.638115,1001,7160.978641
